transaction_id,customer_id,amount,flagged_transaction
4743,736,825,not_fraud
4744,278,656,not_fraud
4745,68,452,fraud
4746,69,78,fraud
4747,165,532,not_fraud
4748,489,152,not_fraud
4749,305,201,not_fraud
4750,909,396,fraud
4751,674,387,fraud
4752,365,590,fraud
4753,854,544,not_fraud
4754,821,702,fraud
4755,379,302,not_fraud
4756,343,18,fraud
4757,947,280,not_fraud
4758,899,396,not_fraud
4759,554,102,fraud
4760,354,975,not_fraud
4761,416,538,not_fraud
4762,109,163,not_fraud
4763,563,414,fraud
4764,762,849,not_fraud
4765,497,158,fraud
4766,341,898,fraud
4767,942,276,not_fraud
4768,383,431,fraud
4769,533,849,not_fraud
4770,300,627,fraud
4771,139,481,not_fraud
4772,359,902,fraud
4773,836,556,not_fraud
4774,499,640,not_fraud
4775,385,535,not_fraud
4776,604,512,not_fraud
4777,959,23,fraud
4778,280,787,fraud
4779,637,661,not_fraud
4780,483,815,fraud
4781,909,373,not_fraud
4782,111,128,not_fraud
4783,866,247,fraud
4784,139,555,fraud
4785,996,178,not_fraud
4786,435,531,fraud
4787,509,643,not_fraud
4788,273,922,fraud
4789,99,666,fraud
4790,764,972,fraud
4791,850,967,fraud
4792,104,744,fraud
4793,214,892,not_fraud
4794,761,778,fraud
4795,664,789,fraud
4796,762,880,not_fraud
4797,787,525,not_fraud
4798,165,947,not_fraud
4799,999,406,fraud
4800,853,875,fraud
4801,520,115,not_fraud
4802,284,94,not_fraud
4803,517,223,not_fraud
4804,657,130,not_fraud
4805,613,141,fraud
4806,164,859,fraud
4807,886,206,fraud
4808,659,28,fraud
4809,64,651,fraud
4810,91,21,not_fraud
4811,117,90,fraud
4812,866,339,not_fraud
4813,267,875,not_fraud
4814,822,783,not_fraud
4815,685,401,fraud
4816,559,646,not_fraud
4817,140,316,fraud
4818,246,276,not_fraud
4819,661,456,fraud
4820,758,450,not_fraud
4821,395,904,fraud
4822,487,661,not_fraud
4823,476,850,not_fraud
4824,517,11,not_fraud
4825,977,529,not_fraud
4826,184,771,fraud
4827,20,660,fraud
4828,937,645,fraud
4829,558,318,not_fraud
4830,524,749,not_fraud
4831,582,531,not_fraud
4832,529,478,not_fraud
4833,883,221,not_fraud
4834,147,121,not_fraud
4835,666,17,fraud
4836,304,813,fraud
4837,620,486,fraud
4838,748,883,fraud
4839,820,469,fraud
4840,864,262,fraud
4841,582,535,fraud
4842,695,761,fraud
4843,762,447,not_fraud
4844,228,763,not_fraud
4845,102,990,not_fraud
4846,587,863,not_fraud
4847,417,670,not_fraud
4848,958,245,not_fraud
4849,216,315,not_fraud
4850,407,487,fraud
4851,399,688,fraud
4852,923,29,not_fraud
4853,715,225,fraud
4854,704,864,fraud
4855,761,144,fraud
4856,499,914,fraud
4857,754,138,fraud
4858,465,419,not_fraud
4859,691,431,fraud
4860,949,303,not_fraud
4861,974,255,not_fraud
4862,731,710,not_fraud
4863,82,565,fraud
4864,604,95,not_fraud
4865,947,565,not_fraud
4866,687,851,not_fraud
4867,751,384,not_fraud
4868,772,455,fraud
4869,903,387,not_fraud
4870,365,399,not_fraud
4871,163,666,not_fraud
4872,48,60,not_fraud
4873,511,251,fraud
4874,329,303,not_fraud
4875,840,929,not_fraud
4876,116,572,not_fraud
4877,941,275,not_fraud
4878,849,129,not_fraud
4879,337,721,not_fraud
4880,881,926,fraud
4881,737,257,not_fraud
4882,864,79,fraud
4883,840,862,fraud
4884,147,66,not_fraud
4885,575,391,fraud
4886,806,48,not_fraud
4887,323,993,fraud
4888,443,810,not_fraud
4889,837,452,fraud
4890,13,27,fraud
4891,943,961,not_fraud
4892,494,741,fraud
4893,701,834,fraud
4894,287,765,fraud
4895,720,361,fraud
4896,114,981,fraud
4897,480,825,not_fraud
4898,22,307,fraud
4899,349,292,fraud
4900,726,595,not_fraud
4901,683,119,not_fraud
4902,835,189,not_fraud
4903,566,947,fraud
4904,906,553,fraud
4905,810,755,fraud
4906,320,803,fraud
4907,126,34,not_fraud
4908,277,852,not_fraud
4909,976,800,fraud
4910,204,747,fraud
4911,194,66,fraud
4912,681,189,fraud
4913,664,241,not_fraud
4914,547,903,not_fraud
4915,696,352,fraud
4916,286,486,not_fraud
4917,57,808,fraud
4918,734,585,fraud
4919,303,464,not_fraud
4920,163,241,fraud
4921,19,298,not_fraud
4922,370,222,fraud
4923,264,267,not_fraud
4924,794,539,fraud
4925,113,696,not_fraud
4926,488,938,fraud
4927,327,238,fraud
4928,542,235,not_fraud
4929,647,605,fraud
4930,579,812,not_fraud
4931,65,444,not_fraud
4932,292,891,fraud
4933,25,767,fraud
4934,549,411,fraud
4935,1,631,fraud
4936,911,775,not_fraud
4937,549,97,fraud
4938,141,593,fraud
4939,744,902,fraud
4940,648,551,not_fraud
4941,901,693,fraud
4942,188,318,not_fraud
4943,128,915,fraud
4944,201,352,not_fraud
4945,127,445,fraud
4946,257,186,fraud
4947,676,148,not_fraud
4948,547,203,fraud
4949,194,195,fraud
4950,703,227,fraud
4951,104,173,not_fraud
4952,535,170,fraud
4953,265,952,not_fraud
4954,802,534,not_fraud
4955,942,817,not_fraud
4956,974,610,fraud
4957,384,845,not_fraud
4958,260,51,not_fraud
4959,414,924,fraud
4960,991,219,not_fraud
4961,358,750,not_fraud
4962,75,871,fraud
4963,355,284,fraud
4964,584,963,not_fraud
4965,771,288,fraud
4966,910,260,fraud
4967,188,319,fraud
4968,973,729,not_fraud
4969,685,842,not_fraud
4970,992,149,fraud
4971,290,801,not_fraud
4972,45,555,fraud
4973,573,830,fraud
4974,83,913,fraud
4975,123,539,fraud
4976,358,66,fraud
4977,528,121,not_fraud
4978,66,14,not_fraud
4979,936,419,not_fraud
4980,657,423,not_fraud
4981,375,191,fraud
4982,162,22,fraud
4983,746,348,not_fraud
4984,380,806,not_fraud
4985,656,268,fraud
4986,358,99,fraud
4987,188,625,fraud
4988,322,900,not_fraud
4989,450,707,fraud
4990,474,259,fraud
4991,13,264,not_fraud
4992,184,597,not_fraud
4993,111,907,not_fraud
4994,927,980,fraud
4995,508,117,fraud
4996,290,677,not_fraud
4997,295,603,fraud
4998,451,598,fraud
4999,904,494,fraud
5000,215,991,not_fraud
