review_id,customer_id,payment_method,rating,review_text,point_of_transaction,country,sentiment_label
434,883,PayPal,3,Average quality.,Online,Japan,neutral
435,470,Bank Transfer,3,Terrible experience...,Cinema,South Africa,neutral
436,375,PayPal,1,Excellent service!,Gas Station,France,negative
437,22,Debit Card,4,Terrible experience...,Restaurant,Sweden,positive
438,750,PayPal,1,Excellent service!,ATM,Japan,negative
439,670,Credit Card,2,Terrible experience...,Retail Store,Japan,negative
440,38,Credit Card,4,Average quality.,Fitness Center,South Africa,positive
441,230,Credit Card,1,Average quality.,Hotel,Singapore,negative
442,365,PayPal,3,Terrible experience...,Museum,United Kingdom,neutral
443,563,Credit Card,2,Terrible experience...,Restaurant,Sweden,negative
444,438,Credit Card,1,Terrible experience...,Museum,USA,negative
445,776,Credit Card,1,Average quality.,Amusement Park,Germany,negative
446,283,Debit Card,5,Average quality.,ATM,Canada,positive
447,27,PayPal,3,Excellent service!,Retail Store,United Kingdom,neutral
448,226,PayPal,5,Terrible experience...,Amusement Park,Spain,positive
449,277,Bank Transfer,3,Terrible experience...,Supermarket,India,neutral
450,798,PayPal,3,Average quality.,Amusement Park,Japan,neutral
451,609,Debit Card,2,Terrible experience...,Supermarket,Brazil,negative
452,284,PayPal,2,Excellent service!,ATM,Canada,negative
453,879,Debit Card,2,Terrible experience...,Cinema,Singapore,negative
454,960,Debit Card,2,Average quality.,Online,Russia,negative
455,481,PayPal,3,Terrible experience...,ATM,South Africa,neutral
456,453,Bank Transfer,1,Average quality.,Online,Australia,negative
457,829,Credit Card,2,Excellent service!,Hotel,Australia,negative
458,816,Credit Card,2,Excellent service!,Retail Store,Canada,negative
459,659,PayPal,3,Terrible experience...,Museum,France,neutral
460,516,PayPal,4,Terrible experience...,Museum,Sweden,positive
461,547,Debit Card,5,Average quality.,Fitness Center,Singapore,positive
462,192,PayPal,2,Excellent service!,Gas Station,Italy,negative
463,49,Debit Card,1,Excellent service!,Gas Station,Mexico,negative
464,512,Bank Transfer,2,Excellent service!,Bar,Netherlands,negative
465,17,PayPal,5,Excellent service!,Museum,Spain,positive
466,172,Credit Card,1,Terrible experience...,Gas Station,India,negative
467,220,Credit Card,4,Terrible experience...,ATM,Russia,positive
468,158,PayPal,3,Average quality.,Amusement Park,Mexico,neutral
469,477,Debit Card,1,Excellent service!,Fitness Center,Germany,negative
470,46,Credit Card,2,Terrible experience...,ATM,Canada,negative
471,373,Debit Card,2,Terrible experience...,Restaurant,Brazil,negative
472,518,PayPal,5,Excellent service!,Supermarket,France,positive
473,99,PayPal,3,Terrible experience...,Hotel,India,neutral
474,892,Credit Card,3,Average quality.,Restaurant,Russia,neutral
475,745,PayPal,3,Average quality.,Hotel,Japan,neutral
476,37,Bank Transfer,4,Excellent service!,Gas Station,Australia,positive
477,280,Bank Transfer,3,Average quality.,Restaurant,Mexico,neutral
478,349,Credit Card,1,Terrible experience...,Supermarket,USA,negative
479,497,Bank Transfer,2,Average quality.,Cinema,Russia,negative
480,302,Debit Card,1,Terrible experience...,Supermarket,India,negative
481,181,Credit Card,4,Excellent service!,Amusement Park,France,positive
482,607,Credit Card,1,Excellent service!,Museum,France,negative
483,99,Debit Card,3,Terrible experience...,Online,Mexico,neutral
484,700,Bank Transfer,2,Terrible experience...,Fitness Center,Brazil,negative
485,993,Bank Transfer,5,Average quality.,Museum,Spain,positive
486,116,Bank Transfer,2,Terrible experience...,Hotel,South Africa,negative
487,191,Credit Card,2,Excellent service!,Museum,South Africa,negative
488,253,Credit Card,5,Terrible experience...,Museum,Netherlands,positive
489,981,Bank Transfer,3,Average quality.,ATM,Brazil,neutral
490,928,PayPal,5,Average quality.,Supermarket,Netherlands,positive
491,983,Bank Transfer,1,Terrible experience...,Retail Store,Mexico,negative
492,161,Debit Card,2,Average quality.,Fitness Center,Canada,negative
493,256,Credit Card,4,Average quality.,Hotel,New Zealand,positive
494,323,Debit Card,5,Excellent service!,Online,Australia,positive
495,128,Debit Card,2,Terrible experience...,Retail Store,New Zealand,negative
496,18,Credit Card,5,Excellent service!,Cinema,United Kingdom,positive
497,793,PayPal,3,Excellent service!,Cinema,South Africa,neutral
498,735,Bank Transfer,5,Average quality.,Hotel,South Africa,positive
499,566,Debit Card,2,Excellent service!,Retail Store,India,negative
500,570,Credit Card,2,Terrible experience...,Restaurant,Canada,negative
501,323,Debit Card,5,Terrible experience...,Gas Station,United Kingdom,positive
502,872,Bank Transfer,5,Terrible experience...,Retail Store,Netherlands,positive
503,686,PayPal,3,Excellent service!,Retail Store,Sweden,neutral
504,792,PayPal,1,Terrible experience...,Amusement Park,China,negative
505,626,PayPal,1,Terrible experience...,Bar,Canada,negative
506,288,Credit Card,3,Excellent service!,Restaurant,China,neutral
507,943,Credit Card,1,Excellent service!,Bar,Mexico,negative
508,854,PayPal,2,Excellent service!,Retail Store,Switzerland,negative
509,663,Bank Transfer,2,Excellent service!,Retail Store,Italy,negative
510,962,Bank Transfer,4,Average quality.,Museum,China,positive
511,639,Credit Card,1,Excellent service!,Museum,United Kingdom,negative
512,155,PayPal,3,Excellent service!,ATM,India,neutral
513,490,Bank Transfer,3,Terrible experience...,Museum,Australia,neutral
514,386,Bank Transfer,4,Terrible experience...,Amusement Park,India,positive
515,986,Bank Transfer,3,Excellent service!,Bar,Australia,neutral
516,785,Credit Card,2,Excellent service!,Bar,Spain,negative
517,104,PayPal,4,Excellent service!,ATM,Italy,positive
518,929,Debit Card,5,Terrible experience...,Online,South Africa,positive
519,393,PayPal,4,Terrible experience...,Hotel,Canada,positive
520,811,PayPal,5,Excellent service!,Gas Station,Brazil,positive
521,246,Credit Card,4,Terrible experience...,ATM,France,positive
522,176,Bank Transfer,4,Terrible experience...,Restaurant,Brazil,positive
523,39,Bank Transfer,1,Excellent service!,Fitness Center,USA,negative
524,477,Credit Card,3,Terrible experience...,Supermarket,Japan,neutral
525,682,Credit Card,3,Excellent service!,Online,China,neutral
526,759,Credit Card,2,Average quality.,Fitness Center,Japan,negative
527,538,Credit Card,3,Average quality.,Fitness Center,Italy,neutral
528,867,Credit Card,2,Average quality.,Cinema,United Kingdom,negative
529,818,Debit Card,4,Terrible experience...,Supermarket,New Zealand,positive
530,921,PayPal,3,Average quality.,ATM,Russia,neutral
531,408,PayPal,3,Terrible experience...,Online,Russia,neutral
532,525,PayPal,5,Excellent service!,Cinema,Mexico,positive
533,828,Bank Transfer,2,Average quality.,Retail Store,United Kingdom,negative
534,506,Debit Card,2,Terrible experience...,Amusement Park,China,negative
535,903,PayPal,2,Average quality.,Supermarket,India,negative
536,825,Bank Transfer,5,Terrible experience...,Supermarket,Spain,positive
537,36,Debit Card,3,Terrible experience...,Fitness Center,France,neutral
538,685,Debit Card,4,Excellent service!,ATM,Japan,positive
539,20,Bank Transfer,1,Terrible experience...,Museum,Italy,negative
540,321,Debit Card,3,Terrible experience...,Supermarket,New Zealand,neutral
541,776,Bank Transfer,2,Average quality.,Retail Store,South Africa,negative
542,512,PayPal,4,Excellent service!,Bar,Italy,positive
543,400,Bank Transfer,5,Terrible experience...,Online,Japan,positive
544,654,Debit Card,4,Average quality.,Supermarket,South Africa,positive
545,972,PayPal,4,Excellent service!,Online,Canada,positive
546,883,PayPal,3,Terrible experience...,Cinema,Japan,neutral
547,471,Credit Card,4,Average quality.,Cinema,Italy,positive
548,143,Credit Card,3,Excellent service!,Supermarket,Singapore,neutral
549,92,Debit Card,4,Excellent service!,Supermarket,China,positive
550,354,Bank Transfer,2,Excellent service!,Cinema,Netherlands,negative
551,834,Bank Transfer,1,Excellent service!,Restaurant,Netherlands,negative
552,800,Debit Card,3,Terrible experience...,Cinema,Brazil,neutral
553,727,PayPal,3,Terrible experience...,Restaurant,Canada,neutral
554,959,Debit Card,2,Excellent service!,Gas Station,Brazil,negative
555,854,Debit Card,4,Excellent service!,Retail Store,Netherlands,positive
556,51,PayPal,1,Terrible experience...,Retail Store,New Zealand,negative
557,665,Bank Transfer,2,Average quality.,Online,Italy,negative
558,698,Debit Card,4,Excellent service!,Amusement Park,Brazil,positive
559,575,Bank Transfer,3,Terrible experience...,ATM,Sweden,neutral
560,190,Debit Card,4,Terrible experience...,Online,United Kingdom,positive
561,125,PayPal,3,Average quality.,Supermarket,South Africa,neutral
562,150,PayPal,5,Terrible experience...,Museum,Sweden,positive
563,314,Credit Card,3,Excellent service!,Hotel,India,neutral
564,570,PayPal,1,Terrible experience...,Cinema,Canada,negative
565,342,Credit Card,2,Excellent service!,Hotel,Canada,negative
566,305,Debit Card,1,Terrible experience...,Gas Station,South Africa,negative
567,692,Bank Transfer,5,Excellent service!,Gas Station,Singapore,positive
568,682,PayPal,1,Excellent service!,Bar,Mexico,negative
569,838,PayPal,2,Terrible experience...,Gas Station,Switzerland,negative
570,783,PayPal,2,Excellent service!,Online,Switzerland,negative
571,54,Debit Card,5,Terrible experience...,Cinema,Australia,positive
572,444,Credit Card,2,Terrible experience...,ATM,United Kingdom,negative
573,613,Debit Card,5,Terrible experience...,Online,Australia,positive
574,993,Bank Transfer,1,Excellent service!,Cinema,South Africa,negative
575,264,Debit Card,1,Terrible experience...,Museum,Sweden,negative
576,53,Bank Transfer,2,Average quality.,Museum,Italy,negative
577,572,PayPal,5,Excellent service!,Amusement Park,New Zealand,positive
578,620,Bank Transfer,5,Average quality.,Amusement Park,Spain,positive
579,5,Bank Transfer,1,Average quality.,Restaurant,Mexico,negative
580,103,Credit Card,1,Average quality.,Fitness Center,Spain,negative
581,196,Bank Transfer,4,Average quality.,Cinema,Australia,positive
582,774,Bank Transfer,1,Terrible experience...,ATM,India,negative
583,877,Debit Card,1,Average quality.,Supermarket,Australia,negative
584,992,PayPal,1,Excellent service!,Museum,USA,negative
585,884,Debit Card,1,Average quality.,Fitness Center,Russia,negative
586,350,Debit Card,2,Average quality.,Museum,Switzerland,negative
587,47,PayPal,1,Average quality.,Fitness Center,Brazil,negative
588,867,PayPal,2,Terrible experience...,Hotel,Netherlands,negative
589,823,Bank Transfer,5,Average quality.,Restaurant,USA,positive
590,936,Bank Transfer,2,Average quality.,Fitness Center,Singapore,negative
591,820,Credit Card,4,Average quality.,Bar,Spain,positive
592,656,Debit Card,1,Excellent service!,Amusement Park,Italy,negative
593,269,PayPal,4,Terrible experience...,Supermarket,Japan,positive
594,370,Bank Transfer,2,Terrible experience...,Fitness Center,Brazil,negative
595,636,PayPal,4,Terrible experience...,Supermarket,Singapore,positive
596,106,Bank Transfer,1,Excellent service!,Hotel,Brazil,negative
597,670,Credit Card,5,Average quality.,Bar,China,positive
598,659,Credit Card,2,Excellent service!,Fitness Center,Sweden,negative
599,657,PayPal,2,Terrible experience...,Retail Store,Brazil,negative
600,120,Credit Card,5,Terrible experience...,Hotel,Russia,positive
601,831,PayPal,3,Terrible experience...,Cinema,Russia,neutral
602,787,Bank Transfer,2,Excellent service!,Online,New Zealand,negative
603,604,Debit Card,5,Terrible experience...,Fitness Center,Singapore,positive
604,58,Credit Card,2,Average quality.,Online,Australia,negative
605,951,Bank Transfer,1,Excellent service!,Hotel,India,negative
606,346,Debit Card,5,Average quality.,Restaurant,Netherlands,positive
607,741,Debit Card,2,Terrible experience...,Online,Russia,negative
608,474,Debit Card,5,Terrible experience...,Online,South Africa,positive
609,117,Bank Transfer,1,Excellent service!,Retail Store,USA,negative
610,830,Bank Transfer,4,Average quality.,Museum,Australia,positive
611,791,PayPal,3,Excellent service!,Amusement Park,India,neutral
612,127,Debit Card,5,Average quality.,Cinema,USA,positive
613,393,Debit Card,3,Terrible experience...,Fitness Center,New Zealand,neutral
614,908,Debit Card,1,Excellent service!,Fitness Center,Singapore,negative
615,641,PayPal,4,Excellent service!,ATM,France,positive
616,58,Debit Card,1,Average quality.,Cinema,USA,negative
617,634,Bank Transfer,4,Terrible experience...,Supermarket,South Africa,positive
618,513,Debit Card,5,Terrible experience...,Amusement Park,Italy,positive
619,751,Credit Card,3,Average quality.,Supermarket,Sweden,neutral
620,802,Bank Transfer,4,Average quality.,Hotel,Russia,positive
621,96,PayPal,1,Average quality.,Amusement Park,Sweden,negative
622,638,Debit Card,3,Average quality.,Museum,France,neutral
623,118,Credit Card,2,Average quality.,Bar,United Kingdom,negative
624,560,PayPal,4,Terrible experience...,Museum,Sweden,positive
625,601,PayPal,1,Terrible experience...,ATM,Germany,negative
626,488,Bank Transfer,4,Excellent service!,Bar,Sweden,positive
627,237,PayPal,1,Terrible experience...,Supermarket,Japan,negative
628,885,PayPal,4,Average quality.,Supermarket,Germany,positive
629,897,PayPal,1,Terrible experience...,Museum,Germany,negative
630,272,PayPal,5,Terrible experience...,ATM,USA,positive
631,189,Debit Card,1,Terrible experience...,Supermarket,New Zealand,negative
632,999,Debit Card,3,Excellent service!,Museum,China,neutral
633,704,Debit Card,2,Excellent service!,Bar,Sweden,negative
634,447,Debit Card,4,Average quality.,Hotel,Russia,positive
635,581,Credit Card,2,Average quality.,Amusement Park,India,negative
636,790,Debit Card,4,Excellent service!,Amusement Park,New Zealand,positive
637,861,PayPal,2,Terrible experience...,Hotel,South Africa,negative
638,247,Debit Card,4,Terrible experience...,ATM,Germany,positive
639,963,Debit Card,1,Excellent service!,Amusement Park,South Africa,negative
640,76,Bank Transfer,2,Average quality.,ATM,India,negative
641,154,PayPal,3,Terrible experience...,Restaurant,Singapore,neutral
642,656,Debit Card,1,Average quality.,Fitness Center,Australia,negative
643,435,Debit Card,1,Terrible experience...,Restaurant,Spain,negative
644,997,Debit Card,5,Average quality.,Cinema,Brazil,positive
645,86,Credit Card,5,Terrible experience...,Cinema,Japan,positive
646,697,Debit Card,4,Average quality.,Amusement Park,Spain,positive
647,285,Bank Transfer,2,Average quality.,Restaurant,India,negative
648,974,PayPal,2,Average quality.,Fitness Center,United Kingdom,negative
649,220,PayPal,4,Excellent service!,Restaurant,USA,positive
650,69,Debit Card,1,Average quality.,Supermarket,Spain,negative
651,47,Debit Card,5,Excellent service!,Bar,Canada,positive
652,94,Debit Card,2,Excellent service!,Supermarket,Switzerland,negative
653,750,PayPal,5,Average quality.,Museum,Sweden,positive
654,958,PayPal,3,Excellent service!,Fitness Center,India,neutral
655,453,Credit Card,4,Excellent service!,Supermarket,Mexico,positive
656,204,Bank Transfer,1,Excellent service!,Cinema,France,negative
657,912,Credit Card,5,Terrible experience...,Online,Netherlands,positive
658,218,Bank Transfer,2,Average quality.,Gas Station,Germany,negative
659,474,Credit Card,4,Excellent service!,Amusement Park,Germany,positive
660,432,PayPal,5,Average quality.,Amusement Park,United Kingdom,positive
661,341,Credit Card,1,Excellent service!,Fitness Center,Japan,negative
662,551,Bank Transfer,3,Average quality.,Retail Store,Switzerland,neutral
663,612,Debit Card,3,Excellent service!,Cinema,Spain,neutral
664,289,Bank Transfer,2,Terrible experience...,ATM,France,negative
665,254,Debit Card,3,Terrible experience...,Amusement Park,Netherlands,neutral
666,734,PayPal,2,Terrible experience...,Museum,Spain,negative
667,357,Bank Transfer,2,Excellent service!,Retail Store,United Kingdom,negative
668,23,Credit Card,4,Average quality.,Bar,Switzerland,positive
669,762,Bank Transfer,4,Excellent service!,Gas Station,Singapore,positive
670,522,Debit Card,2,Terrible experience...,Museum,Singapore,negative
671,758,PayPal,5,Excellent service!,Retail Store,Switzerland,positive
