transaction_id,customer_id,amount,time_of_day,point_of_transaction,country,flagged_transaction
600,120,1082,17,Gas Station,Canada,not_fraud
601,831,36,7,Online,Russia,fraud
602,787,1063,9,Museum,Sweden,not_fraud
603,604,25,15,Fitness Center,Singapore,not_fraud
604,58,1018,22,Bar,Germany,not_fraud
605,951,18,23,ATM,Japan,fraud
606,346,13,10,Gas Station,Brazil,not_fraud
607,741,20,5,Supermarket,Spain,not_fraud
608,474,64,0,Museum,Singapore,not_fraud
609,117,116,11,Retail Store,Singapore,not_fraud
610,830,94,5,Amusement Park,Japan,not_fraud
611,791,67,12,Gas Station,United Kingdom,not_fraud
612,127,15,16,Amusement Park,China,not_fraud
613,393,27,0,Fitness Center,Mexico,not_fraud
614,908,28,7,Supermarket,Sweden,not_fraud
615,641,24,21,Restaurant,Australia,not_fraud
616,58,46,7,Amusement Park,China,not_fraud
617,634,48,23,Hotel,United Kingdom,not_fraud
618,513,32,10,Cinema,Russia,not_fraud
619,751,31,13,Bar,Germany,not_fraud
620,802,98,23,Retail Store,France,not_fraud
621,96,87,9,Museum,New Zealand,not_fraud
622,638,28,14,ATM,Sweden,fraud
623,118,132,6,Fitness Center,USA,not_fraud
624,560,162,6,Gas Station,Netherlands,not_fraud
625,601,29,9,Cinema,Russia,not_fraud
626,488,31,3,Gas Station,Switzerland,not_fraud
627,237,45,17,Gas Station,Switzerland,not_fraud
628,885,151,9,Gas Station,Mexico,not_fraud
629,897,114,18,Cinema,Canada,not_fraud
630,272,1015,13,Hotel,Switzerland,not_fraud
631,189,34,12,Museum,Germany,not_fraud
632,999,50,14,Gas Station,China,not_fraud
633,704,44,15,Cinema,Italy,not_fraud
634,447,20,1,Amusement Park,Russia,not_fraud
635,581,107,3,Retail Store,Mexico,not_fraud
636,790,1066,20,Restaurant,Netherlands,not_fraud
637,861,1100,17,Supermarket,Switzerland,not_fraud
638,247,107,16,Restaurant,South Africa,not_fraud
639,963,78,9,Gas Station,Italy,not_fraud
640,76,38,20,Cinema,Australia,not_fraud
641,154,57,8,ATM,China,fraud
642,656,18,14,Cinema,South Africa,not_fraud
643,435,65,11,Fitness Center,Brazil,not_fraud
644,997,19,20,Hotel,France,not_fraud
645,86,69,8,Bar,Italy,not_fraud
646,697,23,13,Online,Switzerland,fraud
647,285,16,12,Museum,New Zealand,not_fraud
648,974,19,5,Gas Station,New Zealand,not_fraud
649,220,10,18,Bar,China,not_fraud
650,69,73,3,Fitness Center,Australia,not_fraud
651,47,75,19,Bar,Sweden,not_fraud
652,94,46,16,Cinema,China,not_fraud
653,750,18,18,Supermarket,United Kingdom,not_fraud
654,958,14,2,Online,France,fraud
655,453,10,13,Amusement Park,USA,not_fraud
656,204,19,16,Online,Mexico,fraud
657,912,120,12,Cinema,India,not_fraud
658,218,23,8,Online,Netherlands,fraud
659,474,31,0,Museum,Switzerland,not_fraud
660,432,15,16,Retail Store,United Kingdom,not_fraud
661,341,22,15,Hotel,India,not_fraud
662,551,46,17,Bar,Italy,not_fraud
663,612,56,1,Supermarket,Sweden,not_fraud
664,289,24,13,Restaurant,Spain,not_fraud
665,254,1012,21,Supermarket,Spain,not_fraud
666,734,34,22,Gas Station,Japan,not_fraud
667,357,23,16,Supermarket,Netherlands,not_fraud
668,23,22,2,Restaurant,Russia,not_fraud
669,762,170,1,Hotel,Russia,not_fraud
670,522,57,7,ATM,France,fraud
671,758,50,1,Fitness Center,Germany,not_fraud
672,837,36,1,Hotel,Sweden,not_fraud
673,100,38,8,ATM,Canada,fraud
674,802,48,19,Supermarket,Spain,not_fraud
675,180,69,20,Museum,Mexico,not_fraud
676,223,70,5,Online,Canada,fraud
677,906,19,11,Cinema,USA,not_fraud
678,762,44,8,Hotel,Australia,not_fraud
679,659,1036,6,ATM,Italy,fraud
680,442,112,11,Amusement Park,Brazil,not_fraud
681,608,59,4,Restaurant,USA,not_fraud
682,769,48,15,Gas Station,Netherlands,not_fraud
683,325,16,4,Amusement Park,New Zealand,not_fraud
684,516,56,11,Bar,Switzerland,not_fraud
685,16,16,23,Museum,India,not_fraud
686,792,30,19,Bar,Netherlands,not_fraud
687,336,17,8,Cinema,South Africa,not_fraud
688,759,68,22,Museum,New Zealand,not_fraud
689,258,1021,6,Online,China,fraud
690,497,34,18,Amusement Park,USA,not_fraud
691,988,123,19,Bar,Russia,not_fraud
692,896,21,22,Online,New Zealand,fraud
693,160,45,10,Hotel,Sweden,not_fraud
694,475,37,20,Online,Sweden,fraud
695,852,10,11,Cinema,Singapore,not_fraud
696,664,88,2,Hotel,Switzerland,not_fraud
697,908,13,16,Fitness Center,India,not_fraud
698,690,42,6,ATM,France,fraud
699,675,51,21,Bar,Russia,not_fraud
700,380,59,9,ATM,Spain,fraud
701,545,1068,22,Bar,South Africa,not_fraud
702,929,24,14,Cinema,Singapore,not_fraud
703,957,10,1,Cinema,Netherlands,not_fraud
704,691,74,12,Amusement Park,Germany,not_fraud
705,427,48,3,Museum,Japan,not_fraud
706,613,100,17,Online,India,fraud
707,268,96,23,Restaurant,India,not_fraud
708,835,102,22,Cinema,Spain,not_fraud
709,577,43,0,Supermarket,Japan,not_fraud
710,417,30,1,ATM,South Africa,fraud
711,168,88,1,Hotel,Germany,not_fraud
712,842,40,3,Restaurant,Canada,not_fraud
713,43,20,2,Restaurant,Netherlands,not_fraud
714,556,106,16,Amusement Park,Mexico,not_fraud
715,285,117,13,Restaurant,Switzerland,not_fraud
716,397,41,1,Online,Switzerland,fraud
717,12,13,15,Online,Mexico,fraud
718,607,34,10,Museum,Brazil,not_fraud
719,302,91,12,Fitness Center,Russia,not_fraud
720,898,126,0,Cinema,India,not_fraud
721,253,1021,22,Restaurant,Japan,not_fraud
722,499,13,1,Fitness Center,India,not_fraud
723,754,114,1,Bar,Australia,not_fraud
724,35,34,20,Museum,India,not_fraud
725,727,49,4,Amusement Park,Australia,not_fraud
726,849,182,3,Restaurant,USA,not_fraud
727,90,13,11,Supermarket,New Zealand,not_fraud
728,776,62,2,ATM,Japan,fraud
729,605,13,19,Gas Station,India,not_fraud
730,922,33,9,Amusement Park,France,not_fraud
731,970,91,19,Museum,New Zealand,not_fraud
732,602,38,17,Cinema,India,not_fraud
733,418,303,20,Supermarket,Canada,not_fraud
734,115,50,20,Retail Store,Italy,not_fraud
735,617,29,20,Online,Italy,fraud
736,903,22,9,Restaurant,Japan,not_fraud
737,196,1031,0,Supermarket,United Kingdom,fraud
738,826,33,5,Bar,Switzerland,not_fraud
739,501,13,10,Online,Singapore,fraud
740,626,33,1,Fitness Center,Singapore,not_fraud
741,493,41,6,Restaurant,Brazil,not_fraud
742,75,74,19,Museum,Russia,not_fraud
743,413,63,20,Hotel,Brazil,not_fraud
744,376,71,20,Retail Store,Italy,not_fraud
745,420,10,20,Amusement Park,Mexico,not_fraud
746,729,22,17,Cinema,France,not_fraud
747,277,64,20,Hotel,Mexico,not_fraud
748,761,43,18,Hotel,Australia,not_fraud
749,676,10,3,Retail Store,Sweden,not_fraud
750,394,91,12,Bar,Japan,not_fraud
751,869,84,17,Museum,South Africa,not_fraud
752,457,49,19,Retail Store,Russia,not_fraud
753,920,13,23,Gas Station,Switzerland,not_fraud
754,192,82,12,Museum,Russia,not_fraud
755,739,53,18,Gas Station,United Kingdom,not_fraud
756,689,86,16,Bar,China,not_fraud
757,99,79,0,Hotel,Italy,not_fraud
758,548,91,5,Bar,United Kingdom,not_fraud
759,978,46,18,Restaurant,Switzerland,not_fraud
760,999,17,19,Gas Station,Sweden,not_fraud
761,96,65,0,Online,Germany,fraud
762,664,58,7,Cinema,Italy,not_fraud
763,663,77,16,Cinema,Germany,not_fraud
764,190,19,20,Cinema,Singapore,not_fraud
765,736,20,21,Bar,France,not_fraud
766,37,120,14,ATM,China,fraud
767,780,79,17,Online,South Africa,fraud
768,369,129,6,Amusement Park,South Africa,not_fraud
769,695,81,15,Supermarket,South Africa,not_fraud
770,525,55,6,Gas Station,Singapore,not_fraud
771,279,63,16,Retail Store,Switzerland,not_fraud
772,217,119,3,Online,Spain,fraud
773,867,53,11,Restaurant,United Kingdom,not_fraud
774,873,60,12,Amusement Park,Netherlands,not_fraud
775,798,18,3,Fitness Center,United Kingdom,not_fraud
776,273,42,20,Museum,Singapore,not_fraud
777,881,73,0,Fitness Center,Australia,not_fraud
778,62,25,0,Museum,Russia,not_fraud
779,596,21,6,Hotel,Spain,not_fraud
780,880,28,8,ATM,Japan,fraud
781,729,23,0,Amusement Park,Japan,not_fraud
782,342,22,15,ATM,India,fraud
783,397,37,17,Gas Station,Sweden,not_fraud
784,699,129,21,ATM,Mexico,fraud
785,19,45,14,Hotel,South Africa,not_fraud
786,177,20,5,Gas Station,Russia,not_fraud
787,612,14,1,Retail Store,South Africa,not_fraud
788,396,69,8,Supermarket,Russia,not_fraud
789,445,34,3,Museum,Brazil,not_fraud
790,233,96,12,Hotel,New Zealand,not_fraud
791,915,63,22,Museum,Italy,not_fraud
792,76,89,21,ATM,Russia,fraud
793,265,25,10,ATM,China,fraud
794,455,68,12,Hotel,New Zealand,not_fraud
795,796,25,10,Supermarket,Italy,not_fraud
796,718,149,18,Bar,Singapore,not_fraud
797,735,60,7,Amusement Park,Italy,not_fraud
798,384,29,6,Amusement Park,South Africa,not_fraud
799,564,25,15,Fitness Center,India,not_fraud
800,851,20,2,Restaurant,Sweden,not_fraud
801,506,69,16,ATM,USA,fraud
802,367,22,17,Hotel,Spain,not_fraud
803,144,55,14,Retail Store,United Kingdom,not_fraud
804,885,25,16,Gas Station,New Zealand,not_fraud
805,69,64,10,ATM,Italy,fraud
806,99,94,4,Restaurant,Germany,not_fraud
807,396,85,15,Retail Store,Spain,not_fraud
808,25,81,14,Online,South Africa,fraud
809,948,20,9,Bar,India,not_fraud
810,891,14,13,Bar,Australia,not_fraud
811,469,70,1,Cinema,Switzerland,not_fraud
812,484,32,15,Bar,Japan,not_fraud
813,565,38,18,Retail Store,Italy,not_fraud
814,151,11,7,Gas Station,Spain,not_fraud
815,144,25,14,Retail Store,Canada,not_fraud
816,569,11,9,Museum,Sweden,not_fraud
817,39,115,4,Cinema,Japan,not_fraud
818,109,23,19,ATM,Spain,fraud
819,693,50,15,Restaurant,Sweden,not_fraud
820,42,11,20,Fitness Center,South Africa,not_fraud
821,186,64,21,Bar,South Africa,not_fraud
822,935,29,11,Amusement Park,United Kingdom,not_fraud
823,398,124,22,Gas Station,Mexico,not_fraud
824,223,119,12,ATM,New Zealand,fraud
825,634,29,8,Amusement Park,Japan,not_fraud
826,133,125,16,Cinema,USA,not_fraud
827,163,1288,19,Cinema,USA,not_fraud
828,215,97,11,Hotel,Russia,not_fraud
829,733,103,4,Hotel,Japan,not_fraud
830,235,24,23,Cinema,Mexico,not_fraud
831,843,52,11,Gas Station,New Zealand,not_fraud
832,658,13,0,Restaurant,United Kingdom,not_fraud
833,751,14,19,Museum,France,not_fraud
834,588,350,15,Gas Station,Canada,not_fraud
835,9,29,11,Hotel,Japan,not_fraud
836,74,78,8,Cinema,Australia,not_fraud
837,954,92,12,Fitness Center,China,not_fraud
838,492,107,16,Supermarket,Canada,not_fraud
839,913,312,16,Supermarket,Sweden,not_fraud
840,253,23,3,Museum,Netherlands,not_fraud
841,230,12,13,Amusement Park,Singapore,not_fraud
842,519,1036,18,Cinema,Sweden,not_fraud
843,174,16,6,Supermarket,Germany,not_fraud
844,653,11,2,Gas Station,Russia,not_fraud
845,168,32,0,Bar,Singapore,not_fraud
846,170,86,11,Museum,United Kingdom,not_fraud
847,393,51,14,Museum,India,not_fraud
848,946,28,10,Retail Store,South Africa,not_fraud
849,795,63,9,Supermarket,Canada,not_fraud
850,634,23,1,Supermarket,New Zealand,not_fraud
851,194,10,3,Fitness Center,Switzerland,not_fraud
852,517,82,16,Cinema,South Africa,not_fraud
853,29,58,16,Restaurant,Germany,not_fraud
854,165,81,7,Online,France,fraud
855,422,11,22,Hotel,United Kingdom,not_fraud
856,339,100,13,Retail Store,Germany,not_fraud
857,648,58,23,Museum,France,not_fraud
858,496,51,3,Amusement Park,Japan,not_fraud
859,365,58,5,Supermarket,USA,not_fraud
860,833,109,18,Supermarket,India,not_fraud
861,342,54,23,Museum,USA,not_fraud
862,500,53,3,Gas Station,Japan,not_fraud
863,657,243,2,ATM,Canada,fraud
864,511,80,19,Fitness Center,Spain,not_fraud
865,327,39,5,Amusement Park,Russia,not_fraud
866,217,1071,22,Amusement Park,France,not_fraud
867,301,34,6,ATM,Mexico,fraud
868,132,22,13,Retail Store,Australia,not_fraud
869,804,55,11,Online,Brazil,fraud
870,70,141,15,ATM,Singapore,fraud
871,252,142,19,Amusement Park,Mexico,not_fraud
872,415,30,7,ATM,Singapore,fraud
873,787,47,22,Cinema,South Africa,not_fraud
874,445,21,1,Gas Station,Germany,not_fraud
875,876,281,12,Restaurant,Canada,not_fraud
876,182,208,7,Fitness Center,China,not_fraud
877,167,62,20,ATM,United Kingdom,fraud
878,91,91,19,Restaurant,Japan,not_fraud
879,714,72,15,Gas Station,United Kingdom,not_fraud
880,858,54,3,Retail Store,Italy,not_fraud
881,531,1012,15,Supermarket,Russia,not_fraud
882,39,40,19,Restaurant,Italy,not_fraud
883,126,66,5,Cinema,United Kingdom,not_fraud
884,451,66,3,Amusement Park,United Kingdom,not_fraud
885,173,33,15,Hotel,Italy,not_fraud
886,653,152,22,Online,Canada,fraud
887,754,19,22,Bar,Russia,not_fraud
888,220,44,20,Online,Mexico,fraud
889,638,68,12,Bar,Netherlands,not_fraud
890,58,69,4,Cinema,Brazil,not_fraud
891,660,62,14,ATM,Italy,fraud
892,476,26,7,Amusement Park,France,not_fraud
893,456,18,6,Museum,Netherlands,not_fraud
894,829,60,13,Amusement Park,India,not_fraud
895,895,55,6,Gas Station,Italy,not_fraud
896,361,19,21,Bar,Switzerland,not_fraud
897,935,71,6,Museum,Singapore,not_fraud
898,1,40,22,Gas Station,Netherlands,not_fraud
899,387,65,17,Amusement Park,Italy,not_fraud
900,973,100,9,Online,USA,fraud
901,348,19,17,Online,Canada,fraud
902,190,10,13,Amusement Park,Sweden,not_fraud
903,505,85,9,Amusement Park,USA,not_fraud
904,191,57,6,Amusement Park,United Kingdom,not_fraud
905,508,70,6,Fitness Center,United Kingdom,not_fraud
906,369,101,6,Retail Store,New Zealand,not_fraud
907,409,91,4,ATM,New Zealand,fraud
908,824,172,0,Museum,Spain,not_fraud
909,929,48,13,ATM,Italy,fraud
910,934,43,17,Cinema,Netherlands,not_fraud
911,117,35,12,Hotel,Germany,not_fraud
912,134,18,7,Online,Netherlands,fraud
913,58,52,7,Gas Station,Spain,not_fraud
914,556,26,9,Hotel,United Kingdom,not_fraud
915,685,137,16,Museum,Singapore,not_fraud
916,672,53,5,Cinema,United Kingdom,not_fraud
917,173,54,14,Bar,Russia,not_fraud
918,829,1031,14,Supermarket,Canada,not_fraud
919,815,12,15,Gas Station,Sweden,not_fraud
920,149,11,7,Retail Store,Mexico,not_fraud
921,80,37,18,Restaurant,Sweden,not_fraud
922,886,14,19,Online,Mexico,fraud
923,213,56,14,ATM,Russia,fraud
924,203,116,2,Supermarket,China,not_fraud
925,764,117,5,Supermarket,Brazil,not_fraud
926,229,63,7,Online,China,fraud
927,676,21,15,Bar,South Africa,not_fraud
928,227,109,14,Hotel,Japan,not_fraud
929,659,118,12,Online,New Zealand,fraud
930,532,20,19,Fitness Center,Russia,not_fraud
931,441,76,14,Retail Store,New Zealand,not_fraud
932,402,26,17,Museum,Japan,not_fraud
933,47,91,12,Online,Canada,fraud
934,233,304,23,Museum,India,not_fraud
935,305,11,7,Online,Mexico,fraud
936,526,123,13,Amusement Park,USA,not_fraud
937,143,58,10,Restaurant,China,not_fraud
938,415,191,5,Cinema,Italy,not_fraud
939,513,41,23,Restaurant,New Zealand,not_fraud
940,373,103,0,Online,Germany,fraud
941,566,13,1,Amusement Park,Mexico,not_fraud
942,886,30,12,Online,Sweden,fraud
943,259,13,0,Fitness Center,USA,not_fraud
944,656,195,23,Online,France,fraud
945,471,94,23,Supermarket,South Africa,not_fraud
946,953,105,3,Cinema,United Kingdom,not_fraud
947,971,149,23,Restaurant,Mexico,not_fraud
948,12,14,22,ATM,Sweden,fraud
949,330,34,1,Amusement Park,Mexico,not_fraud
950,736,13,20,Amusement Park,China,not_fraud
951,784,1021,19,Fitness Center,South Africa,fraud
952,968,23,15,Restaurant,Russia,not_fraud
953,358,41,2,Hotel,USA,not_fraud
954,972,25,16,Restaurant,Singapore,not_fraud
955,408,15,4,Gas Station,Brazil,not_fraud
956,668,19,7,Amusement Park,New Zealand,not_fraud
957,373,17,11,Restaurant,Italy,not_fraud
958,8,190,22,Supermarket,Canada,not_fraud
959,122,81,11,Restaurant,New Zealand,not_fraud
960,348,181,0,Cinema,Brazil,not_fraud
961,676,38,0,Fitness Center,Switzerland,not_fraud
962,90,26,14,Cinema,Italy,not_fraud
963,648,90,16,Supermarket,Switzerland,not_fraud
964,698,1029,1,Amusement Park,Russia,fraud
965,316,27,16,Bar,Singapore,not_fraud
966,178,23,19,Online,Netherlands,fraud
967,540,16,8,Retail Store,China,not_fraud
968,732,24,11,Online,Switzerland,fraud
969,869,31,3,Supermarket,Singapore,not_fraud
970,41,66,12,Amusement Park,Sweden,not_fraud
971,740,13,3,Gas Station,Sweden,not_fraud
972,704,21,6,Restaurant,Italy,not_fraud
973,923,92,13,Museum,Italy,not_fraud
974,502,17,8,Museum,Netherlands,not_fraud
975,959,30,22,Bar,Switzerland,not_fraud
976,145,109,0,Gas Station,Japan,not_fraud
977,201,18,0,Retail Store,USA,not_fraud
978,929,14,19,Online,United Kingdom,fraud
979,724,43,3,Retail Store,USA,not_fraud
980,461,28,0,Gas Station,Spain,not_fraud
981,732,51,21,Hotel,Australia,not_fraud
982,752,91,9,Online,Italy,fraud
983,925,17,1,Retail Store,Netherlands,not_fraud
984,909,53,20,ATM,Japan,fraud
985,558,45,23,Bar,Canada,not_fraud
986,547,17,14,Bar,Netherlands,not_fraud
987,253,58,2,Hotel,Switzerland,not_fraud
988,390,25,22,Gas Station,Spain,not_fraud
989,594,43,8,Restaurant,Russia,not_fraud
990,883,14,16,Retail Store,Australia,not_fraud
991,256,40,20,ATM,New Zealand,fraud
992,709,28,12,Museum,Netherlands,not_fraud
993,815,96,2,Fitness Center,China,not_fraud
994,921,12,3,Bar,Singapore,not_fraud
995,450,37,3,Fitness Center,France,not_fraud
996,10,40,10,Bar,Spain,not_fraud
997,824,74,6,Online,USA,fraud
998,798,52,10,Fitness Center,Mexico,not_fraud
999,242,65,23,Retail Store,Germany,not_fraud
1000,251,85,10,Cinema,Netherlands,not_fraud
1001,877,109,9,Gas Station,Brazil,not_fraud
1002,5,28,4,Restaurant,Brazil,not_fraud
1003,119,48,12,Bar,Canada,not_fraud
1004,801,101,11,Supermarket,Sweden,not_fraud
1005,374,237,9,Gas Station,Switzerland,not_fraud
1006,65,120,6,Restaurant,New Zealand,not_fraud
1007,146,33,18,Restaurant,Singapore,not_fraud
1008,224,20,18,Fitness Center,Germany,not_fraud
1009,239,43,18,Amusement Park,United Kingdom,not_fraud
1010,177,77,11,Supermarket,Germany,not_fraud
1011,779,43,19,ATM,China,fraud
1012,853,43,21,Amusement Park,United Kingdom,not_fraud
1013,282,101,14,Retail Store,Japan,not_fraud
1014,63,32,4,ATM,Russia,fraud
1015,217,108,23,Restaurant,France,not_fraud
1016,854,36,13,Museum,France,not_fraud
1017,827,29,11,Retail Store,United Kingdom,not_fraud
1018,795,40,20,Retail Store,Netherlands,not_fraud
1019,689,81,10,Supermarket,Canada,not_fraud
1020,461,16,4,Gas Station,Mexico,not_fraud
1021,929,20,15,Hotel,China,not_fraud
1022,610,161,17,Supermarket,Australia,not_fraud
1023,105,19,11,Supermarket,United Kingdom,not_fraud
1024,99,51,4,Retail Store,Sweden,not_fraud
1025,511,53,15,Retail Store,India,not_fraud
1026,385,1043,11,Amusement Park,Russia,not_fraud
1027,405,61,22,Museum,Germany,not_fraud
1028,823,23,1,ATM,Germany,fraud
1029,518,50,5,Retail Store,India,not_fraud
1030,476,33,22,Online,New Zealand,fraud
1031,977,1064,20,Bar,New Zealand,not_fraud
1032,709,17,3,Cinema,Sweden,not_fraud
1033,863,52,12,Restaurant,Canada,not_fraud
1034,645,20,9,Cinema,France,not_fraud
1035,870,26,16,Cinema,USA,not_fraud
1036,771,22,13,Fitness Center,Netherlands,not_fraud
1037,437,20,23,Online,Spain,fraud
1038,23,97,14,ATM,Japan,fraud
1039,997,26,7,Online,Germany,fraud
1040,565,140,22,Museum,New Zealand,not_fraud
1041,677,185,23,Amusement Park,Singapore,not_fraud
1042,714,52,17,Hotel,Japan,not_fraud
1043,458,17,2,Retail Store,Spain,not_fraud
1044,83,33,16,Gas Station,Spain,not_fraud
1045,145,89,23,Gas Station,France,not_fraud
1046,85,32,23,Hotel,South Africa,not_fraud
1047,78,14,6,Gas Station,Japan,not_fraud
1048,457,50,12,Online,Australia,fraud
1049,878,103,15,Cinema,Mexico,not_fraud
1050,1,89,4,Gas Station,Italy,not_fraud
1051,51,19,3,Supermarket,Netherlands,not_fraud
1052,685,65,9,Retail Store,China,not_fraud
1053,717,22,12,Amusement Park,Spain,fraud
1054,772,22,9,Hotel,Germany,not_fraud
1055,446,113,13,Museum,Germany,not_fraud
1056,449,24,21,Supermarket,Sweden,not_fraud
1057,881,1025,11,Fitness Center,Mexico,not_fraud
1058,488,10,0,Museum,Netherlands,not_fraud
1059,800,112,20,Hotel,Australia,not_fraud
1060,34,88,19,Fitness Center,New Zealand,not_fraud
1061,348,59,19,Gas Station,Spain,not_fraud
1062,95,79,6,Restaurant,Italy,not_fraud
1063,72,18,8,Online,Netherlands,fraud
1064,551,40,7,Bar,Singapore,not_fraud
1065,154,1031,12,Cinema,Spain,not_fraud
1066,250,14,13,Amusement Park,Switzerland,not_fraud
1067,674,43,11,Retail Store,Switzerland,not_fraud
1068,438,136,7,Supermarket,Spain,not_fraud
1069,118,12,20,ATM,Netherlands,fraud
1070,771,27,21,Bar,Singapore,not_fraud
1071,891,21,17,Retail Store,Sweden,not_fraud
1072,306,23,15,Museum,India,not_fraud
1073,268,129,10,ATM,Brazil,fraud
1074,961,41,15,Gas Station,China,not_fraud
1075,54,41,13,Museum,Sweden,not_fraud
1076,236,81,2,Supermarket,Russia,not_fraud
1077,389,18,20,Online,United Kingdom,fraud
1078,990,43,1,Supermarket,Russia,not_fraud
1079,734,38,2,Retail Store,Switzerland,not_fraud
1080,763,55,3,Fitness Center,Canada,not_fraud
1081,825,396,21,Bar,Netherlands,not_fraud
1082,401,83,4,Gas Station,Australia,not_fraud
1083,624,35,9,Hotel,India,not_fraud
1084,767,97,19,Online,Germany,fraud
1085,303,19,1,Amusement Park,Russia,not_fraud
1086,919,11,11,Fitness Center,China,not_fraud
1087,207,21,4,Museum,New Zealand,not_fraud
1088,229,30,4,Restaurant,France,not_fraud
1089,853,45,22,Gas Station,Netherlands,not_fraud
1090,910,57,0,Online,Sweden,fraud
1091,578,130,3,Bar,Netherlands,not_fraud
1092,75,45,20,Hotel,United Kingdom,not_fraud
1093,435,44,23,Supermarket,India,not_fraud
1094,103,12,11,Museum,South Africa,not_fraud
1095,422,11,11,ATM,Australia,fraud
1096,704,50,15,Online,Germany,fraud
1097,764,38,23,Online,Brazil,fraud
1098,738,101,16,ATM,USA,fraud
1099,806,18,20,Online,Japan,fraud
1100,306,1011,9,Hotel,United Kingdom,not_fraud
1101,98,39,16,Gas Station,Russia,not_fraud
1102,850,23,16,ATM,USA,fraud
1103,798,12,17,Amusement Park,Japan,not_fraud
