review_id,customer_id,payment_method,rating,review_text
747,277,Debit Card,5,Average quality.
748,761,PayPal,1,Terrible experience...
749,676,Debit Card,2,Terrible experience...
750,394,PayPal,3,Excellent service!
751,869,PayPal,1,Average quality.
752,457,Debit Card,4,Excellent service!
753,920,Credit Card,3,Average quality.
754,192,Credit Card,4,Average quality.
755,739,Debit Card,4,Terrible experience...
756,689,Credit Card,4,Excellent service!
757,99,PayPal,1,Excellent service!
758,548,PayPal,5,Excellent service!
759,978,Debit Card,3,Average quality.
760,999,Credit Card,2,Excellent service!
761,96,Credit Card,5,Average quality.
762,664,PayPal,1,Excellent service!
763,663,Debit Card,4,Excellent service!
764,190,Credit Card,2,Terrible experience...
765,736,Debit Card,3,Excellent service!
766,37,Credit Card,5,Terrible experience...
767,780,PayPal,5,Terrible experience...
768,369,PayPal,2,Average quality.
769,695,Debit Card,1,Excellent service!
770,525,PayPal,3,Excellent service!
771,279,Credit Card,2,Excellent service!
772,217,PayPal,4,Terrible experience...
773,867,Debit Card,3,Excellent service!
774,873,Debit Card,5,Average quality.
775,798,Debit Card,2,Average quality.
776,273,Credit Card,5,Excellent service!
777,881,Credit Card,5,Terrible experience...
778,62,Credit Card,5,Average quality.
779,596,Credit Card,1,Average quality.
780,880,Credit Card,5,Terrible experience...
781,729,PayPal,4,Average quality.
782,342,Credit Card,4,Terrible experience...
783,397,Credit Card,3,Average quality.
784,699,PayPal,5,Terrible experience...
785,19,Credit Card,5,Average quality.
786,177,Debit Card,2,Excellent service!
787,612,Credit Card,1,Average quality.
788,396,Credit Card,3,Average quality.
789,445,Debit Card,5,Excellent service!
790,233,Debit Card,2,Excellent service!
791,915,Debit Card,1,Excellent service!
792,76,Debit Card,3,Excellent service!
793,265,Credit Card,3,Terrible experience...
794,455,Debit Card,5,Terrible experience...
795,796,Debit Card,3,Average quality.
796,718,PayPal,2,Average quality.
797,735,Debit Card,3,Average quality.
798,384,Debit Card,4,Terrible experience...
799,564,PayPal,2,Average quality.
800,851,PayPal,1,Average quality.
801,506,Credit Card,1,Terrible experience...
802,367,PayPal,5,Average quality.
803,144,Credit Card,5,Terrible experience...
804,885,PayPal,4,Terrible experience...
805,69,PayPal,1,Excellent service!
806,99,Credit Card,1,Excellent service!
807,396,PayPal,1,Terrible experience...
808,25,Credit Card,1,Terrible experience...
809,948,PayPal,3,Excellent service!
810,891,Debit Card,2,Average quality.
811,469,PayPal,2,Average quality.
812,484,Credit Card,4,Average quality.
813,565,PayPal,3,Terrible experience...
814,151,Credit Card,1,Excellent service!
815,144,Credit Card,1,Average quality.
816,569,Debit Card,5,Excellent service!
817,39,Debit Card,5,Excellent service!
818,109,Credit Card,4,Terrible experience...
819,693,PayPal,1,Average quality.
820,42,Credit Card,4,Excellent service!
821,186,Credit Card,3,Terrible experience...
822,935,PayPal,2,Terrible experience...
823,398,PayPal,1,Terrible experience...
824,223,PayPal,3,Average quality.
825,634,PayPal,1,Average quality.
826,133,Credit Card,5,Terrible experience...
827,163,Credit Card,4,Average quality.
828,215,Debit Card,5,Average quality.
829,733,Credit Card,2,Excellent service!
830,235,PayPal,5,Terrible experience...
831,843,Debit Card,1,Terrible experience...
832,658,PayPal,5,Average quality.
833,751,Credit Card,1,Terrible experience...
834,588,Debit Card,2,Terrible experience...
835,9,PayPal,5,Terrible experience...
836,74,Debit Card,4,Average quality.
837,954,Debit Card,4,Average quality.
838,492,Credit Card,4,Average quality.
839,913,PayPal,5,Excellent service!
840,253,Debit Card,5,Terrible experience...
841,230,Debit Card,5,Excellent service!
842,519,PayPal,1,Average quality.
843,174,Debit Card,2,Excellent service!
844,653,Debit Card,4,Terrible experience...
845,168,Debit Card,1,Terrible experience...
846,170,PayPal,4,Average quality.
847,393,PayPal,1,Average quality.
848,946,PayPal,5,Excellent service!
849,795,PayPal,4,Average quality.
850,634,Credit Card,5,Excellent service!
851,194,Debit Card,4,Terrible experience...
852,517,PayPal,3,Terrible experience...
853,29,Debit Card,1,Terrible experience...
854,165,Debit Card,3,Terrible experience...
855,422,Credit Card,1,Terrible experience...
856,339,PayPal,2,Excellent service!
857,648,PayPal,4,Terrible experience...
858,496,Debit Card,2,Excellent service!
859,365,PayPal,2,Terrible experience...
860,833,Debit Card,1,Excellent service!
861,342,Debit Card,3,Excellent service!
862,500,Credit Card,5,Excellent service!
863,657,Credit Card,1,Average quality.
864,511,Credit Card,5,Excellent service!
865,327,Debit Card,2,Excellent service!
866,217,PayPal,5,Terrible experience...
867,301,Credit Card,3,Excellent service!
868,132,PayPal,1,Excellent service!
869,804,Credit Card,3,Average quality.
870,70,Credit Card,3,Terrible experience...
871,252,Debit Card,1,Average quality.
872,415,Credit Card,3,Average quality.
873,787,Credit Card,4,Average quality.
874,445,Debit Card,4,Excellent service!
875,876,PayPal,4,Average quality.
876,182,Credit Card,5,Average quality.
877,167,Debit Card,3,Terrible experience...
878,91,Credit Card,1,Terrible experience...
879,714,Debit Card,1,Terrible experience...
880,858,PayPal,5,Terrible experience...
881,531,PayPal,1,Average quality.
882,39,Debit Card,4,Terrible experience...
883,126,Debit Card,3,Excellent service!
884,451,Debit Card,1,Average quality.
885,173,PayPal,1,Terrible experience...
886,653,Credit Card,2,Average quality.
887,754,PayPal,2,Terrible experience...
888,220,Debit Card,2,Average quality.
889,638,Debit Card,3,Terrible experience...
890,58,PayPal,4,Excellent service!
891,660,Debit Card,4,Terrible experience...
892,476,PayPal,4,Average quality.
893,456,Debit Card,3,Average quality.
894,829,Credit Card,3,Excellent service!
895,895,Credit Card,2,Average quality.
896,361,Debit Card,1,Excellent service!
897,935,PayPal,5,Average quality.
898,1,Credit Card,5,Average quality.
899,387,PayPal,1,Excellent service!
900,973,Debit Card,2,Average quality.
901,348,PayPal,1,Average quality.
902,190,Credit Card,1,Excellent service!
903,505,PayPal,5,Terrible experience...
904,191,PayPal,2,Excellent service!
905,508,Debit Card,3,Average quality.
906,369,Debit Card,5,Terrible experience...
907,409,Debit Card,3,Terrible experience...
908,824,Credit Card,2,Terrible experience...
909,929,Credit Card,1,Excellent service!
910,934,Debit Card,4,Terrible experience...
911,117,Debit Card,4,Terrible experience...
912,134,Credit Card,2,Terrible experience...
913,58,Credit Card,4,Average quality.
914,556,Credit Card,3,Excellent service!
915,685,Credit Card,4,Excellent service!
916,672,Debit Card,2,Average quality.
917,173,Credit Card,2,Terrible experience...
918,829,Debit Card,3,Average quality.
919,815,PayPal,4,Average quality.
920,149,PayPal,4,Terrible experience...
921,80,Credit Card,1,Terrible experience...
922,886,PayPal,5,Excellent service!
923,213,PayPal,2,Terrible experience...
924,203,PayPal,1,Average quality.
925,764,Credit Card,2,Average quality.
926,229,Credit Card,1,Terrible experience...
927,676,PayPal,5,Excellent service!
928,227,Debit Card,1,Average quality.
929,659,PayPal,2,Terrible experience...
930,532,Credit Card,4,Excellent service!
931,441,Credit Card,2,Excellent service!
932,402,Credit Card,3,Average quality.
933,47,PayPal,3,Average quality.
934,233,Debit Card,3,Excellent service!
935,305,Credit Card,3,Excellent service!
936,526,Credit Card,5,Excellent service!
937,143,PayPal,4,Terrible experience...
938,415,Debit Card,4,Average quality.
939,513,PayPal,2,Excellent service!
940,373,Credit Card,1,Average quality.
941,566,Debit Card,2,Average quality.
942,886,Debit Card,2,Average quality.
943,259,Credit Card,2,Excellent service!
944,656,Debit Card,2,Terrible experience...
945,471,Debit Card,4,Excellent service!
946,953,PayPal,1,Average quality.
947,971,Credit Card,2,Excellent service!
948,12,Credit Card,4,Excellent service!
949,330,Credit Card,2,Average quality.
950,736,Credit Card,3,Average quality.
951,784,Credit Card,2,Excellent service!
952,968,Debit Card,2,Excellent service!
953,358,PayPal,5,Excellent service!
954,972,Credit Card,3,Excellent service!
955,408,PayPal,1,Terrible experience...
956,668,PayPal,2,Excellent service!
957,373,Debit Card,1,Terrible experience...
958,8,Credit Card,3,Average quality.
959,122,Debit Card,2,Terrible experience...
960,348,Credit Card,5,Average quality.
961,676,Debit Card,4,Terrible experience...
962,90,PayPal,5,Average quality.
963,648,Credit Card,5,Excellent service!
964,698,PayPal,4,Terrible experience...
965,316,PayPal,4,Terrible experience...
966,178,Debit Card,4,Average quality.
967,540,Credit Card,2,Average quality.
968,732,PayPal,1,Terrible experience...
969,869,Debit Card,1,Average quality.
970,41,Credit Card,4,Excellent service!
971,740,Credit Card,5,Terrible experience...
972,704,PayPal,3,Excellent service!
973,923,Credit Card,4,Terrible experience...
974,502,PayPal,5,Excellent service!
975,959,Credit Card,5,Terrible experience...
976,145,Debit Card,2,Average quality.
977,201,PayPal,2,Terrible experience...
978,929,PayPal,1,Excellent service!
979,724,Credit Card,1,Terrible experience...
980,461,Credit Card,3,Excellent service!
981,732,PayPal,3,Excellent service!
982,752,Credit Card,3,Excellent service!
983,925,Debit Card,3,Average quality.
984,909,Credit Card,5,Terrible experience...
985,558,Debit Card,5,Excellent service!
986,547,Debit Card,1,Average quality.
987,253,Debit Card,2,Excellent service!
988,390,Debit Card,2,Terrible experience...
989,594,Debit Card,4,Average quality.
990,883,Credit Card,5,Excellent service!
991,256,Debit Card,3,Excellent service!
992,709,Credit Card,3,Excellent service!
993,815,Debit Card,4,Terrible experience...
994,921,PayPal,2,Average quality.
995,450,Debit Card,3,Average quality.
996,10,PayPal,2,Average quality.
997,824,Debit Card,4,Excellent service!
998,798,Debit Card,2,Average quality.
999,242,Debit Card,2,Excellent service!
1000,251,PayPal,2,Terrible experience...
1001,877,PayPal,3,Average quality.
1002,5,Debit Card,1,Excellent service!
1003,119,Credit Card,5,Average quality.
1004,801,Debit Card,2,Average quality.
1005,374,PayPal,2,Terrible experience...
1006,65,Debit Card,2,Average quality.
1007,146,PayPal,1,Terrible experience...
1008,224,PayPal,4,Average quality.
1009,239,PayPal,3,Average quality.
1010,177,Debit Card,1,Average quality.
1011,779,PayPal,2,Average quality.
1012,853,PayPal,1,Average quality.
1013,282,Debit Card,1,Average quality.
1014,63,PayPal,1,Terrible experience...
1015,217,Debit Card,4,Terrible experience...
1016,854,PayPal,5,Excellent service!
1017,827,Credit Card,3,Average quality.
1018,795,Credit Card,4,Terrible experience...
1019,689,PayPal,4,Average quality.
1020,461,Credit Card,5,Average quality.
1021,929,Debit Card,4,Terrible experience...
1022,610,Credit Card,1,Average quality.
1023,105,PayPal,1,Terrible experience...
1024,99,PayPal,2,Terrible experience...
1025,511,Debit Card,4,Excellent service!
1026,385,PayPal,2,Excellent service!
1027,405,Debit Card,3,Excellent service!
1028,823,Credit Card,1,Excellent service!
1029,518,Credit Card,3,Average quality.
1030,476,Debit Card,5,Average quality.
1031,977,Debit Card,1,Excellent service!
1032,709,PayPal,3,Terrible experience...
1033,863,Credit Card,5,Terrible experience...
1034,645,Debit Card,3,Terrible experience...
1035,870,Credit Card,5,Terrible experience...
1036,771,Debit Card,5,Average quality.
1037,437,Credit Card,1,Terrible experience...
1038,23,PayPal,2,Terrible experience...
1039,997,Credit Card,5,Excellent service!
1040,565,Credit Card,5,Terrible experience...
1041,677,Credit Card,1,Average quality.
1042,714,Credit Card,2,Terrible experience...
1043,458,Credit Card,4,Terrible experience...
1044,83,PayPal,4,Average quality.
1045,145,Debit Card,2,Excellent service!
1046,85,Credit Card,3,Average quality.
1047,78,PayPal,1,Excellent service!
1048,457,Credit Card,2,Terrible experience...
1049,878,Credit Card,4,Excellent service!
1050,1,Debit Card,5,Excellent service!
1051,51,Credit Card,4,Excellent service!
1052,685,PayPal,5,Terrible experience...
1053,717,PayPal,1,Excellent service!
1054,772,Debit Card,5,Excellent service!
1055,446,Credit Card,2,Terrible experience...
1056,449,PayPal,5,Average quality.
1057,881,Credit Card,3,Average quality.
1058,488,Credit Card,2,Average quality.
1059,800,Credit Card,1,Terrible experience...
1060,34,Debit Card,2,Terrible experience...
1061,348,Credit Card,3,Average quality.
1062,95,PayPal,1,Excellent service!
1063,72,Credit Card,4,Average quality.
1064,551,PayPal,3,Terrible experience...
1065,154,Credit Card,1,Excellent service!
1066,250,PayPal,5,Excellent service!
1067,674,PayPal,2,Terrible experience...
1068,438,Credit Card,1,Excellent service!
1069,118,Credit Card,2,Average quality.
1070,771,PayPal,5,Terrible experience...
1071,891,Debit Card,1,Terrible experience...
1072,306,Credit Card,4,Terrible experience...
1073,268,Debit Card,3,Terrible experience...
1074,961,Credit Card,1,Excellent service!
1075,54,Credit Card,5,Terrible experience...
1076,236,Credit Card,1,Terrible experience...
1077,389,Credit Card,2,Excellent service!
1078,990,Debit Card,1,Terrible experience...
1079,734,Credit Card,4,Excellent service!
1080,763,PayPal,1,Excellent service!
1081,825,PayPal,3,Terrible experience...
1082,401,Debit Card,1,Average quality.
1083,624,Credit Card,2,Terrible experience...
1084,767,PayPal,1,Average quality.
1085,303,Debit Card,4,Excellent service!
1086,919,Credit Card,5,Average quality.
1087,207,PayPal,1,Terrible experience...
1088,229,PayPal,1,Terrible experience...
1089,853,Debit Card,3,Average quality.
1090,910,Credit Card,4,Terrible experience...
1091,578,Credit Card,5,Average quality.
1092,75,PayPal,2,Excellent service!
1093,435,PayPal,1,Average quality.
1094,103,PayPal,5,Average quality.
1095,422,Credit Card,2,Average quality.
1096,704,Debit Card,4,Average quality.
1097,764,Debit Card,4,Excellent service!
1098,738,Credit Card,5,Excellent service!
1099,806,Debit Card,2,Excellent service!
1100,306,PayPal,4,Average quality.
1101,98,Debit Card,5,Excellent service!
1102,850,Debit Card,4,Terrible experience...
1103,798,Debit Card,4,Excellent service!
1104,335,PayPal,4,Average quality.
1105,859,Credit Card,3,Terrible experience...
1106,435,PayPal,2,Average quality.
1107,447,Credit Card,5,Terrible experience...
1108,994,Credit Card,5,Average quality.
1109,308,Credit Card,2,Average quality.
1110,249,Debit Card,2,Terrible experience...
1111,166,Debit Card,2,Excellent service!
1112,481,Credit Card,2,Terrible experience...
1113,984,Credit Card,1,Terrible experience...
1114,335,Debit Card,5,Terrible experience...
1115,542,PayPal,1,Terrible experience...
1116,759,Credit Card,4,Terrible experience...
1117,106,PayPal,4,Average quality.
1118,563,Debit Card,5,Average quality.
1119,81,Credit Card,4,Excellent service!
1120,133,PayPal,2,Excellent service!
1121,797,PayPal,1,Terrible experience...
1122,900,PayPal,2,Excellent service!
1123,138,Debit Card,4,Excellent service!
1124,184,Debit Card,1,Terrible experience...
1125,401,PayPal,2,Average quality.
1126,330,PayPal,5,Average quality.
1127,785,Debit Card,2,Excellent service!
1128,508,PayPal,4,Average quality.
1129,852,PayPal,1,Average quality.
1130,984,Debit Card,5,Excellent service!
1131,69,PayPal,1,Terrible experience...
1132,546,PayPal,5,Excellent service!
1133,774,PayPal,1,Excellent service!
