customer_id,transaction_id,amount,payment_method,age,gender,income
128,2721,227,Debit Card,50,Male,41427
128,3745,948,Debit Card,50,Male,41427
128,4357,113,Debit Card,50,Male,41427
128,4841,65,Debit Card,50,Male,41427
608,125,956,PayPal,52,Male,143008
608,2140,67,Credit Card,52,Male,143008
608,3413,777,PayPal,52,Male,143008
608,3850,663,Credit Card,52,Male,143008
608,3933,495,Credit Card,52,Male,143008
608,4431,249,PayPal,52,Male,143008
608,4946,224,Debit Card,52,Male,143008
92,126,367,PayPal,35,Female,21435
92,199,430,Credit Card,35,Female,21435
92,2966,316,PayPal,35,Female,21435
92,3308,783,PayPal,35,Female,21435
543,128,516,Debit Card,49,Female,103310
543,695,667,Credit Card,49,Female,103310
543,4243,688,PayPal,49,Female,103310
846,129,568,Credit Card,18,Female,135760
846,401,429,Debit Card,18,Female,135760
846,1096,257,Credit Card,18,Female,135760
846,2692,60,PayPal,18,Female,135760
846,4835,809,PayPal,18,Female,135760
532,130,190,PayPal,47,Female,75204
532,839,392,PayPal,47,Female,75204
532,3244,988,Credit Card,47,Female,75204
532,3590,162,Credit Card,47,Female,75204
532,4309,125,Debit Card,47,Female,75204
532,4957,200,Credit Card,47,Female,75204
658,131,585,PayPal,53,Male,25704
658,1353,995,Debit Card,53,Male,25704
658,1431,163,Debit Card,53,Male,25704
658,1970,110,Debit Card,53,Male,25704
658,3219,290,PayPal,53,Male,25704
658,3361,461,PayPal,53,Male,25704
658,4402,681,Debit Card,53,Male,25704
658,4837,425,Debit Card,53,Male,25704
989,132,255,Debit Card,31,Male,128427
989,2447,979,Credit Card,31,Male,128427
989,4673,32,Credit Card,31,Male,128427
828,133,253,Debit Card,45,Male,85429
828,691,256,Debit Card,45,Male,85429
828,906,233,Credit Card,45,Male,85429
828,1930,374,Debit Card,45,Male,85429
828,3417,446,Debit Card,45,Male,85429
828,3751,628,Debit Card,45,Male,85429
447,134,515,Credit Card,40,Female,106652
447,862,745,Debit Card,40,Female,106652
447,3796,30,Credit Card,40,Female,106652
447,4074,287,Debit Card,40,Female,106652
447,4440,405,Credit Card,40,Female,106652
390,135,431,PayPal,50,Male,20661
390,1894,672,Debit Card,50,Male,20661
390,2208,64,PayPal,50,Male,20661
390,2263,718,PayPal,50,Male,20661
390,2637,480,Credit Card,50,Male,20661
390,2937,600,PayPal,50,Male,20661
390,3820,670,PayPal,50,Male,20661
390,4006,441,PayPal,50,Male,20661
390,4310,172,PayPal,50,Male,20661
672,136,329,PayPal,28,Female,134044
672,233,53,PayPal,28,Female,134044
672,744,215,Credit Card,28,Female,134044
672,1456,317,Debit Card,28,Female,134044
672,2340,964,PayPal,28,Female,134044
672,3073,954,PayPal,28,Female,134044
672,3833,223,Credit Card,28,Female,134044
861,137,96,Credit Card,51,Female,101571
861,1882,966,Debit Card,51,Female,101571
861,2361,203,Debit Card,51,Female,101571
861,4206,472,Debit Card,51,Female,101571
861,4590,127,Credit Card,51,Female,101571
43,138,226,Credit Card,68,Female,68874
43,311,233,PayPal,68,Female,68874
43,795,954,Debit Card,68,Female,68874
43,2611,690,Credit Card,68,Female,68874
43,2875,758,Credit Card,68,Female,68874
43,3585,766,Debit Card,68,Female,68874
43,4908,372,Credit Card,68,Female,68874
254,139,499,Debit Card,28,Male,105708
254,653,902,PayPal,28,Male,105708
254,866,914,Debit Card,28,Male,105708
254,2463,697,Credit Card,28,Male,105708
254,2534,883,Credit Card,28,Male,105708
60,141,287,Credit Card,61,Female,146209
60,586,613,PayPal,61,Female,146209
60,3708,868,PayPal,61,Female,146209
60,4296,947,PayPal,61,Female,146209
60,4810,330,Credit Card,61,Female,146209
467,143,731,PayPal,23,Male,69153
467,146,659,PayPal,23,Male,69153
467,299,435,Credit Card,23,Male,69153
467,1257,53,PayPal,23,Male,69153
467,3948,259,Debit Card,23,Male,69153
287,144,178,Credit Card,59,Male,131925
287,1704,387,PayPal,59,Male,131925
287,3877,853,PayPal,59,Male,131925
287,4089,817,Credit Card,59,Male,131925
287,4377,943,PayPal,59,Male,131925
287,4911,929,Debit Card,59,Male,131925
930,147,450,Credit Card,21,Female,123493
930,968,486,Credit Card,21,Female,123493
930,1033,683,Credit Card,21,Female,123493
930,1494,547,Credit Card,21,Female,123493
930,2277,66,PayPal,21,Female,123493
930,3143,651,PayPal,21,Female,123493
930,4304,233,Credit Card,21,Female,123493
778,148,400,Debit Card,45,Male,112653
778,373,24,PayPal,45,Male,112653
778,2757,226,Credit Card,45,Male,112653
778,2795,848,Debit Card,45,Male,112653
778,4514,623,Debit Card,45,Male,112653
778,4770,385,PayPal,45,Male,112653
345,149,505,Debit Card,34,Male,120734
345,444,278,Credit Card,34,Male,120734
345,2759,465,Debit Card,34,Male,120734
345,3812,997,PayPal,34,Male,120734
345,3874,330,Debit Card,34,Male,120734
345,4189,384,Debit Card,34,Male,120734
642,150,390,PayPal,29,Female,51890
642,3732,244,Debit Card,29,Female,51890
642,4557,490,Credit Card,29,Female,51890
382,151,315,Credit Card,58,Male,90326
382,362,145,PayPal,58,Male,90326
382,970,713,PayPal,58,Male,90326
382,1296,296,PayPal,58,Male,90326
382,2510,702,PayPal,58,Male,90326
382,3119,123,Credit Card,58,Male,90326
382,4411,299,Credit Card,58,Male,90326
779,152,751,Debit Card,54,Female,56378
779,884,473,PayPal,54,Female,56378
779,1175,896,Debit Card,54,Female,56378
779,1314,926,PayPal,54,Female,56378
779,4217,279,Debit Card,54,Female,56378
779,4465,801,Credit Card,54,Female,56378
690,153,996,Debit Card,22,Male,127317
690,189,165,Debit Card,22,Male,127317
690,736,800,Debit Card,22,Male,127317
690,2855,835,PayPal,22,Male,127317
690,3420,867,Credit Card,22,Male,127317
927,155,682,Debit Card,25,Female,51367
927,324,563,Debit Card,25,Female,51367
927,600,950,PayPal,25,Female,51367
927,1804,842,Credit Card,25,Female,51367
927,1867,49,Credit Card,25,Female,51367
927,4712,660,PayPal,25,Female,51367
56,156,522,Credit Card,37,Male,62534
56,3424,608,PayPal,37,Male,62534
56,3698,919,Debit Card,37,Male,62534
56,4202,932,Debit Card,37,Male,62534
463,157,757,Credit Card,61,Male,31561
463,357,909,PayPal,61,Male,31561
463,453,979,Credit Card,61,Male,31561
463,458,597,PayPal,61,Male,31561
463,4361,63,PayPal,61,Male,31561
457,158,958,Credit Card,32,Female,147769
457,990,31,PayPal,32,Female,147769
457,2106,589,PayPal,32,Female,147769
457,3067,344,PayPal,32,Female,147769
457,4234,380,Debit Card,32,Female,147769
457,4432,923,Credit Card,32,Female,147769
983,159,197,Credit Card,40,Female,118936
983,2111,64,Credit Card,40,Female,118936
983,2257,560,PayPal,40,Female,118936
983,4126,978,Credit Card,40,Female,118936
983,4919,411,Debit Card,40,Female,118936
83,160,939,Debit Card,65,Female,90981
83,1109,891,Debit Card,65,Female,90981
83,1784,195,Debit Card,65,Female,90981
83,1916,846,Debit Card,65,Female,90981
83,2837,82,Debit Card,65,Female,90981
83,4060,208,Debit Card,65,Female,90981
83,4482,362,Credit Card,65,Female,90981
83,4915,653,PayPal,65,Female,90981
905,161,525,PayPal,27,Female,118032
905,898,174,Credit Card,27,Female,118032
905,1191,906,Debit Card,27,Female,118032
905,2000,176,Debit Card,27,Female,118032
905,3276,153,Debit Card,27,Female,118032
99,162,922,PayPal,46,Male,33507
99,1599,849,Credit Card,46,Male,33507
99,2397,26,Credit Card,46,Male,33507
99,4515,913,Debit Card,46,Male,33507
329,164,436,Debit Card,35,Female,125221
329,355,349,Debit Card,35,Female,125221
329,1684,315,PayPal,35,Female,125221
329,1987,264,Credit Card,35,Female,125221
156,165,511,PayPal,30,Male,121148
156,1001,451,Credit Card,30,Male,121148
156,1038,887,Credit Card,30,Male,121148
156,1447,705,PayPal,30,Male,121148
156,2064,645,Credit Card,30,Male,121148
156,2307,118,Credit Card,30,Male,121148
156,3379,415,Debit Card,30,Male,121148
156,3594,66,Credit Card,30,Male,121148
156,3920,747,PayPal,30,Male,121148
156,4827,147,PayPal,30,Male,121148
190,166,739,PayPal,45,Male,135621
190,370,343,Credit Card,45,Male,135621
190,1004,141,Credit Card,45,Male,135621
190,1280,934,PayPal,45,Male,135621
190,3739,999,PayPal,45,Male,135621
190,3984,548,Debit Card,45,Male,135621
190,4369,32,Credit Card,45,Male,135621
190,4918,982,Debit Card,45,Male,135621
494,167,269,Debit Card,51,Female,144132
494,803,994,PayPal,51,Female,144132
494,1177,578,PayPal,51,Female,144132
494,1315,135,Credit Card,51,Female,144132
494,1702,384,PayPal,51,Female,144132
494,2429,518,PayPal,51,Female,144132
494,2932,58,Credit Card,51,Female,144132
494,3672,112,PayPal,51,Female,144132
494,4059,763,PayPal,51,Female,144132
494,4419,561,Credit Card,51,Female,144132
494,4502,38,Debit Card,51,Female,144132
883,168,522,Debit Card,51,Female,43711
883,1643,28,Credit Card,51,Female,43711
883,2266,205,PayPal,51,Female,43711
883,2400,327,Debit Card,51,Female,43711
883,2659,381,Credit Card,51,Female,43711
883,3991,293,Debit Card,51,Female,43711
263,169,80,Credit Card,37,Male,146446
263,2003,794,Debit Card,37,Male,146446
263,4564,716,PayPal,37,Male,146446
80,170,487,Credit Card,53,Female,83852
400,171,187,PayPal,48,Male,114242
400,641,650,Debit Card,48,Male,114242
400,716,276,Credit Card,48,Male,114242
400,3316,672,PayPal,48,Male,114242
400,3461,737,Debit Card,48,Male,114242
400,4596,477,Credit Card,48,Male,114242
400,4869,114,Credit Card,48,Male,114242
764,172,466,Debit Card,49,Female,56914
764,252,164,Debit Card,49,Female,56914
764,1072,22,Credit Card,49,Female,56914
764,1600,158,Credit Card,49,Female,56914
764,2314,967,Debit Card,49,Female,56914
609,173,198,PayPal,66,Female,127510
609,4073,311,Debit Card,66,Female,127510
260,174,300,Credit Card,33,Female,50015
260,627,500,Debit Card,33,Female,50015
260,678,177,Credit Card,33,Female,50015
260,931,88,Debit Card,33,Female,50015
260,952,231,PayPal,33,Female,50015
260,1768,767,Debit Card,33,Female,50015
260,1859,702,PayPal,33,Female,50015
260,2264,679,Credit Card,33,Female,50015
260,3565,223,Credit Card,33,Female,50015
772,175,529,Credit Card,45,Male,66413
772,558,312,Debit Card,45,Male,66413
772,1229,19,Debit Card,45,Male,66413
772,1514,790,PayPal,45,Male,66413
772,1678,447,Credit Card,45,Male,66413
772,2976,77,Debit Card,45,Male,66413
772,4740,212,PayPal,45,Male,66413
772,4988,985,Credit Card,45,Male,66413
615,176,774,PayPal,56,Female,144398
615,2426,83,Debit Card,56,Female,144398
615,2478,794,PayPal,56,Female,144398
615,3993,644,Debit Card,56,Female,144398
615,4235,108,PayPal,56,Female,144398
552,177,929,Credit Card,66,Female,101537
552,2408,507,Debit Card,66,Female,101537
552,4186,363,Debit Card,66,Female,101537
552,4250,61,Debit Card,66,Female,101537
785,178,988,Debit Card,50,Female,141999
785,1947,595,Debit Card,50,Female,141999
785,2542,848,PayPal,50,Female,141999
785,2874,637,PayPal,50,Female,141999
785,3666,446,Debit Card,50,Female,141999
785,4270,486,PayPal,50,Female,141999
785,4317,219,Debit Card,50,Female,141999
785,4705,725,Credit Card,50,Female,141999
785,4913,653,PayPal,50,Female,141999
359,180,955,Debit Card,44,Male,142555
359,1582,532,Credit Card,44,Male,142555
359,2353,167,Credit Card,44,Male,142555
380,181,765,Debit Card,23,Female,130198
380,1258,36,PayPal,23,Female,130198
380,1460,784,PayPal,23,Female,130198
380,1794,924,Debit Card,23,Female,130198
380,3184,707,Credit Card,23,Female,130198
380,3660,292,PayPal,23,Female,130198
820,182,644,Credit Card,50,Female,41675
820,184,292,PayPal,50,Female,41675
820,1143,837,Debit Card,50,Female,41675
820,1213,400,Credit Card,50,Female,41675
820,1649,783,PayPal,50,Female,41675
820,2191,66,PayPal,50,Female,41675
221,183,820,Debit Card,56,Male,102879
221,567,655,Debit Card,56,Male,102879
221,2420,366,Credit Card,56,Male,102879
221,3246,376,PayPal,56,Male,102879
221,4642,615,Debit Card,56,Male,102879
420,185,553,Debit Card,65,Female,45963
420,1359,436,PayPal,65,Female,45963
420,1432,163,Debit Card,65,Female,45963
420,2493,543,PayPal,65,Female,45963
420,2840,138,Credit Card,65,Female,45963
420,2960,601,Debit Card,65,Female,45963
420,3713,347,PayPal,65,Female,45963
420,4848,385,PayPal,65,Female,45963
124,186,855,Debit Card,26,Female,41195
124,402,898,PayPal,26,Female,41195
124,636,34,PayPal,26,Female,41195
124,1044,106,Debit Card,26,Female,41195
124,1536,139,Credit Card,26,Female,41195
124,2129,613,PayPal,26,Female,41195
124,2676,347,Credit Card,26,Female,41195
124,3279,938,PayPal,26,Female,41195
124,4601,858,Debit Card,26,Female,41195
422,187,386,Debit Card,46,Male,59443
422,260,170,PayPal,46,Male,59443
422,2198,396,Debit Card,46,Male,59443
422,3837,621,PayPal,46,Male,59443
422,3851,437,Debit Card,46,Male,59443
231,188,667,Debit Card,45,Female,88760
231,506,492,PayPal,45,Female,88760
231,1818,348,PayPal,45,Female,88760
63,190,517,Credit Card,52,Female,112124
63,1121,705,PayPal,52,Female,112124
63,1451,58,PayPal,52,Female,112124
63,2969,628,Credit Card,52,Female,112124
63,4026,192,PayPal,52,Female,112124
63,4577,607,PayPal,52,Female,112124
485,191,422,PayPal,43,Male,89350
485,894,938,Credit Card,43,Male,89350
485,1361,175,PayPal,43,Male,89350
485,1531,800,PayPal,43,Male,89350
485,3085,438,Debit Card,43,Male,89350
485,3301,455,Credit Card,43,Male,89350
485,3325,403,PayPal,43,Male,89350
485,3689,776,Credit Card,43,Male,89350
628,192,537,Credit Card,47,Female,101040
628,614,250,PayPal,47,Female,101040
628,852,30,Credit Card,47,Female,101040
628,1496,310,PayPal,47,Female,101040
628,2374,97,Credit Card,47,Female,101040
628,2418,335,PayPal,47,Female,101040
628,2458,492,Credit Card,47,Female,101040
628,3623,641,PayPal,47,Female,101040
628,3949,925,Debit Card,47,Female,101040
628,4148,65,Debit Card,47,Female,101040
703,193,364,PayPal,42,Female,51324
703,240,616,Debit Card,42,Female,51324
703,470,759,PayPal,42,Female,51324
703,1760,696,PayPal,42,Female,51324
703,1858,178,PayPal,42,Female,51324
703,4565,475,PayPal,42,Female,51324
574,194,568,PayPal,46,Male,137428
574,209,551,PayPal,46,Male,137428
574,1418,629,Credit Card,46,Male,137428
574,2210,445,PayPal,46,Male,137428
574,2735,266,Credit Card,46,Male,137428
574,3172,576,Debit Card,46,Male,137428
574,3259,698,Debit Card,46,Male,137428
574,3328,260,Credit Card,46,Male,137428
519,197,40,PayPal,47,Male,26276
519,739,841,Debit Card,47,Male,26276
519,2091,54,Credit Card,47,Male,26276
519,2663,451,Credit Card,47,Male,26276
519,3629,851,PayPal,47,Male,26276
155,198,269,Debit Card,59,Male,61846
155,1516,737,Debit Card,59,Male,61846
155,2323,741,PayPal,59,Male,61846
155,3543,886,Debit Card,59,Male,61846
155,3636,227,PayPal,59,Male,61846
982,200,538,Credit Card,45,Female,108733
982,994,315,Credit Card,45,Female,108733
982,1992,691,Credit Card,45,Female,108733
982,2038,820,Credit Card,45,Female,108733
982,4299,617,PayPal,45,Female,108733
455,202,313,PayPal,59,Female,77056
455,1226,617,PayPal,59,Female,77056
455,1977,940,Debit Card,59,Female,77056
455,3004,488,Credit Card,59,Female,77056
455,3431,388,Credit Card,59,Female,77056
741,203,951,Credit Card,38,Female,129326
741,571,118,PayPal,38,Female,129326
741,1980,642,Debit Card,38,Female,129326
741,4433,701,Credit Card,38,Female,129326
598,204,995,Debit Card,28,Female,52556
598,441,496,Debit Card,28,Female,52556
598,516,549,Credit Card,28,Female,52556
598,786,370,Credit Card,28,Female,52556
598,798,621,Debit Card,28,Female,52556
598,1161,411,Credit Card,28,Female,52556
598,2211,693,Debit Card,28,Female,52556
598,3195,606,Debit Card,28,Female,52556
598,3477,548,Debit Card,28,Female,52556
645,205,953,Debit Card,45,Female,132269
645,319,671,PayPal,45,Female,132269
645,971,774,Credit Card,45,Female,132269
645,2138,154,PayPal,45,Female,132269
645,2409,495,Debit Card,45,Female,132269
645,2999,345,Credit Card,45,Female,132269
645,3552,181,PayPal,45,Female,132269
645,4926,476,Debit Card,45,Female,132269
510,206,48,Credit Card,68,Female,102189
510,247,979,Debit Card,68,Female,102189
510,4100,383,Credit Card,68,Female,102189
183,207,498,Credit Card,45,Male,83416
183,244,770,Debit Card,45,Male,83416
183,396,675,Credit Card,45,Male,83416
183,608,364,Credit Card,45,Male,83416
183,610,673,PayPal,45,Male,83416
183,1309,592,Debit Card,45,Male,83416
183,1836,981,PayPal,45,Male,83416
183,2596,644,Credit Card,45,Male,83416
183,4135,186,PayPal,45,Male,83416
386,208,653,PayPal,66,Male,40049
386,910,455,Debit Card,66,Male,40049
386,3344,847,Credit Card,66,Male,40049
386,4737,332,PayPal,66,Male,40049
386,4818,858,PayPal,66,Male,40049
731,210,679,Credit Card,66,Female,21177
731,507,177,Credit Card,66,Female,21177
731,1672,486,Credit Card,66,Female,21177
731,2752,99,Debit Card,66,Female,21177
731,3790,87,Credit Card,66,Female,21177
731,3906,909,PayPal,66,Female,21177
731,4938,792,Debit Card,66,Female,21177
246,212,212,Debit Card,34,Male,25109
246,1628,892,Debit Card,34,Male,25109
246,4138,455,PayPal,34,Male,25109
246,4781,904,PayPal,34,Male,25109
742,213,75,PayPal,33,Female,93770
742,549,322,PayPal,33,Female,93770
742,2958,448,PayPal,33,Female,93770
742,3603,368,PayPal,33,Female,93770
591,214,117,PayPal,51,Male,29110
591,1878,909,Debit Card,51,Male,29110
591,2716,847,PayPal,51,Male,29110
591,3415,313,Debit Card,51,Male,29110
591,4562,970,Credit Card,51,Male,29110
661,215,277,Debit Card,56,Male,107128
661,429,741,PayPal,56,Male,107128
661,1181,123,Credit Card,56,Male,107128
661,1629,778,PayPal,56,Male,107128
661,2396,131,PayPal,56,Male,107128
661,2522,182,Credit Card,56,Male,107128
661,3527,424,Debit Card,56,Male,107128
661,3943,206,Credit Card,56,Male,107128
661,4178,240,PayPal,56,Male,107128
661,4873,883,Credit Card,56,Male,107128
650,216,231,PayPal,64,Male,130169
650,829,143,Debit Card,64,Male,130169
650,2026,907,Debit Card,64,Male,130169
650,2475,150,Debit Card,64,Male,130169
650,2839,932,Credit Card,64,Male,130169
650,2912,124,Credit Card,64,Male,130169
650,3102,814,Credit Card,64,Male,130169
650,3348,506,PayPal,64,Male,130169
650,3709,34,PayPal,64,Male,130169
471,217,813,Debit Card,47,Female,64965
471,1862,664,Credit Card,47,Female,64965
471,1926,235,Debit Card,47,Female,64965
471,2130,890,Credit Card,47,Female,64965
471,2455,525,PayPal,47,Female,64965
471,3060,471,PayPal,47,Female,64965
471,3548,775,Debit Card,47,Female,64965
471,3730,869,Credit Card,47,Female,64965
471,3957,784,Credit Card,47,Female,64965
471,4131,21,PayPal,47,Female,64965
471,4174,405,PayPal,47,Female,64965
471,4636,161,Debit Card,47,Female,64965
826,218,539,PayPal,65,Female,108204
826,280,938,PayPal,65,Female,108204
826,323,206,Debit Card,65,Female,108204
826,2499,453,Credit Card,65,Female,108204
826,2616,101,Credit Card,65,Female,108204
826,4356,895,PayPal,65,Female,108204
888,219,99,Credit Card,47,Male,135788
888,414,805,PayPal,47,Male,135788
888,577,121,Credit Card,47,Male,135788
888,756,502,Debit Card,47,Male,135788
888,1085,667,Credit Card,47,Male,135788
888,2695,135,Credit Card,47,Male,135788
888,2927,324,Debit Card,47,Male,135788
888,3547,265,Credit Card,47,Male,135788
423,220,702,PayPal,59,Male,119259
423,797,879,Credit Card,59,Male,119259
423,2566,175,Debit Card,59,Male,119259
423,4407,388,PayPal,59,Male,119259
423,4710,560,PayPal,59,Male,119259
901,221,264,Credit Card,34,Male,52117
901,1751,486,Debit Card,34,Male,52117
901,2381,627,Credit Card,34,Male,52117
901,2683,421,Debit Card,34,Male,52117
901,3525,830,Debit Card,34,Male,52117
901,4167,852,Debit Card,34,Male,52117
901,4453,320,Debit Card,34,Male,52117
65,222,464,Credit Card,34,Male,53062
65,1198,70,Credit Card,34,Male,53062
65,1741,803,PayPal,34,Male,53062
65,2015,455,Debit Card,34,Male,53062
65,2598,309,Credit Card,34,Male,53062
65,2809,514,Debit Card,34,Male,53062
65,3755,93,Debit Card,34,Male,53062
65,4350,343,PayPal,34,Male,53062
13,223,262,Credit Card,41,Male,50561
13,512,352,Debit Card,41,Male,50561
13,1700,565,Debit Card,41,Male,50561
13,1801,260,Credit Card,41,Male,50561
13,1941,577,Credit Card,41,Male,50561
