review_id,customer_id,payment_method,rating,review_text,point_of_transaction,country
1937,524,Debit Card,3,Terrible experience...,Restaurant,USA
1938,275,Credit Card,2,Terrible experience...,Retail Store,New Zealand
1939,613,Debit Card,3,Average quality.,Fitness Center,Russia
1940,44,Debit Card,2,Terrible experience...,Restaurant,USA
1941,955,Credit Card,2,Average quality.,Restaurant,France
1942,817,PayPal,4,Excellent service!,Cinema,Mexico
1943,957,Debit Card,2,Terrible experience...,Museum,Switzerland
1944,17,PayPal,3,Terrible experience...,Bar,China
1945,330,PayPal,4,Average quality.,Fitness Center,Japan
1946,569,Credit Card,4,Average quality.,Fitness Center,China
1947,823,Credit Card,2,Average quality.,Hotel,Russia
1948,497,Credit Card,5,Average quality.,Fitness Center,USA
1949,815,Debit Card,5,Terrible experience...,ATM,Netherlands
1950,12,Credit Card,4,Excellent service!,Amusement Park,Brazil
1951,318,Credit Card,2,Excellent service!,Gas Station,Mexico
1952,592,Debit Card,5,Excellent service!,Supermarket,Canada
1953,216,Debit Card,2,Excellent service!,ATM,Canada
1954,339,Credit Card,2,Average quality.,Museum,India
1955,776,Credit Card,4,Terrible experience...,Cinema,Sweden
1956,991,Credit Card,4,Terrible experience...,Bar,Switzerland
1957,661,Credit Card,1,Terrible experience...,Supermarket,Russia
1958,81,PayPal,5,Average quality.,Gas Station,Australia
1959,727,PayPal,5,Terrible experience...,Hotel,Brazil
1960,485,Credit Card,5,Average quality.,Museum,Brazil
1961,374,PayPal,3,Terrible experience...,ATM,Japan
1962,976,Debit Card,2,Excellent service!,Amusement Park,Germany
1963,710,PayPal,4,Average quality.,Bar,France
1964,200,PayPal,5,Terrible experience...,Online,Japan
1965,537,Credit Card,1,Excellent service!,ATM,Spain
1966,466,PayPal,5,Excellent service!,Museum,United Kingdom
1967,89,PayPal,2,Excellent service!,Restaurant,United Kingdom
1968,268,PayPal,2,Average quality.,Restaurant,Canada
1969,655,PayPal,4,Average quality.,Amusement Park,New Zealand
1970,571,Debit Card,3,Terrible experience...,Retail Store,USA
1971,922,Credit Card,4,Excellent service!,Amusement Park,New Zealand
1972,489,Credit Card,5,Terrible experience...,Bar,South Africa
1973,877,Debit Card,1,Terrible experience...,Restaurant,Mexico
1974,538,PayPal,4,Excellent service!,Hotel,China
1975,47,Debit Card,3,Terrible experience...,Hotel,United Kingdom
1976,288,PayPal,4,Average quality.,Restaurant,France
1977,778,Debit Card,2,Terrible experience...,Bar,France
1978,16,Credit Card,5,Excellent service!,Cinema,Italy
1979,711,Credit Card,5,Average quality.,Gas Station,Singapore
1980,401,Credit Card,5,Average quality.,Gas Station,Switzerland
1981,919,PayPal,5,Terrible experience...,Bar,India
1982,794,PayPal,5,Terrible experience...,Online,South Africa
1983,981,Debit Card,5,Average quality.,Gas Station,Spain
1984,86,Debit Card,1,Terrible experience...,Supermarket,Canada
1985,250,Credit Card,3,Excellent service!,Gas Station,Sweden
1986,391,PayPal,5,Terrible experience...,Supermarket,Singapore
1987,782,Debit Card,3,Terrible experience...,Restaurant,Japan
1988,335,PayPal,5,Average quality.,Cinema,Italy
1989,629,PayPal,4,Terrible experience...,Amusement Park,New Zealand
1990,519,Credit Card,5,Terrible experience...,Cinema,Brazil
1991,137,Credit Card,2,Terrible experience...,Gas Station,Switzerland
1992,883,PayPal,1,Excellent service!,Gas Station,Japan
1993,688,PayPal,4,Terrible experience...,Fitness Center,Brazil
1994,840,PayPal,4,Excellent service!,Bar,Singapore
1995,498,PayPal,2,Excellent service!,Amusement Park,China
1996,827,Credit Card,5,Excellent service!,Gas Station,Italy
1997,727,Debit Card,1,Excellent service!,Retail Store,USA
1998,477,Credit Card,4,Average quality.,Retail Store,Switzerland
1999,594,Debit Card,1,Excellent service!,Online,New Zealand
2000,223,PayPal,4,Terrible experience...,Restaurant,United Kingdom
2001,990,Debit Card,5,Excellent service!,Supermarket,Germany
2002,372,Credit Card,4,Terrible experience...,Cinema,Sweden
2003,935,Credit Card,4,Excellent service!,Restaurant,Japan
2004,995,PayPal,3,Average quality.,Supermarket,India
2005,402,Credit Card,5,Excellent service!,Supermarket,France
2006,443,PayPal,2,Excellent service!,ATM,Brazil
2007,490,Credit Card,2,Average quality.,Fitness Center,Brazil
2008,615,Credit Card,5,Excellent service!,Gas Station,Netherlands
2009,273,PayPal,2,Terrible experience...,Online,Spain
2010,526,Debit Card,5,Excellent service!,Gas Station,Switzerland
2011,159,Credit Card,2,Excellent service!,Online,Russia
2012,152,Debit Card,3,Excellent service!,Restaurant,United Kingdom
2013,995,Credit Card,2,Average quality.,Museum,Netherlands
2014,620,Credit Card,4,Excellent service!,Museum,China
2015,188,Credit Card,5,Excellent service!,Bar,Germany
2016,813,Credit Card,1,Terrible experience...,Bar,New Zealand
2017,98,Debit Card,1,Excellent service!,Restaurant,Switzerland
2018,131,Debit Card,5,Excellent service!,Amusement Park,South Africa
2019,805,Credit Card,3,Excellent service!,Retail Store,China
2020,171,Credit Card,2,Excellent service!,Fitness Center,Netherlands
2021,936,Debit Card,3,Terrible experience...,Supermarket,Sweden
2022,986,PayPal,1,Terrible experience...,Online,India
2023,183,PayPal,5,Average quality.,Hotel,Japan
2024,983,Debit Card,5,Excellent service!,Museum,Mexico
2025,364,Credit Card,3,Average quality.,Gas Station,Singapore
2026,39,Credit Card,3,Average quality.,Restaurant,Australia
2027,527,PayPal,2,Excellent service!,Supermarket,USA
2028,888,PayPal,4,Terrible experience...,Museum,Italy
2029,497,Debit Card,4,Terrible experience...,Online,China
2030,516,PayPal,2,Excellent service!,Cinema,China
2031,349,Debit Card,4,Excellent service!,Amusement Park,Russia
2032,982,PayPal,1,Terrible experience...,Gas Station,Brazil
2033,921,PayPal,4,Excellent service!,Bar,France
2034,397,PayPal,2,Excellent service!,Restaurant,Sweden
2035,722,Credit Card,4,Excellent service!,Museum,Brazil
2036,161,Credit Card,5,Terrible experience...,Bar,Australia
2037,16,Credit Card,3,Average quality.,Online,Australia
2038,493,PayPal,1,Average quality.,Bar,New Zealand
2039,426,Debit Card,5,Excellent service!,Museum,Switzerland
2040,108,Debit Card,5,Terrible experience...,Museum,Russia
2041,894,Debit Card,2,Excellent service!,Gas Station,Australia
2042,450,Debit Card,3,Terrible experience...,Retail Store,Brazil
2043,311,Credit Card,3,Excellent service!,Museum,Brazil
2044,739,Credit Card,1,Terrible experience...,Supermarket,Germany
2045,170,PayPal,2,Terrible experience...,Retail Store,Australia
2046,546,PayPal,1,Average quality.,Restaurant,New Zealand
2047,414,Debit Card,4,Excellent service!,Retail Store,China
2048,251,Credit Card,5,Average quality.,ATM,Switzerland
2049,759,Debit Card,1,Average quality.,Museum,Russia
2050,781,PayPal,5,Terrible experience...,Supermarket,Japan
2051,141,PayPal,2,Excellent service!,Online,South Africa
2052,274,Debit Card,4,Terrible experience...,Supermarket,Spain
2053,416,PayPal,2,Terrible experience...,ATM,South Africa
2054,608,Debit Card,4,Terrible experience...,Hotel,China
2055,739,Credit Card,4,Excellent service!,Retail Store,France
2056,891,Debit Card,5,Excellent service!,Supermarket,Germany
2057,39,Credit Card,2,Terrible experience...,Bar,Switzerland
2058,814,Credit Card,2,Excellent service!,Online,Japan
2059,29,PayPal,1,Terrible experience...,Museum,Mexico
2060,958,PayPal,2,Excellent service!,Museum,New Zealand
2061,477,PayPal,1,Excellent service!,Cinema,Singapore
2062,318,Debit Card,3,Average quality.,Restaurant,France
2063,245,Debit Card,3,Terrible experience...,Restaurant,China
2064,748,PayPal,3,Average quality.,Fitness Center,India
2065,697,Debit Card,2,Average quality.,Restaurant,United Kingdom
2066,272,PayPal,2,Terrible experience...,Supermarket,China
2067,440,Debit Card,1,Terrible experience...,Retail Store,South Africa
2068,748,Credit Card,4,Excellent service!,Supermarket,Netherlands
2069,239,Credit Card,1,Terrible experience...,Museum,Mexico
2070,377,PayPal,3,Average quality.,Gas Station,Canada
2071,266,Debit Card,1,Average quality.,Bar,Spain
2072,926,Debit Card,4,Terrible experience...,Museum,Japan
2073,921,Credit Card,2,Average quality.,Cinema,Netherlands
2074,359,Credit Card,1,Excellent service!,Cinema,Germany
2075,340,PayPal,3,Average quality.,Bar,Sweden
2076,389,Credit Card,3,Excellent service!,ATM,Australia
2077,577,PayPal,2,Average quality.,Amusement Park,Australia
2078,990,Credit Card,1,Excellent service!,Museum,India
2079,689,Credit Card,4,Excellent service!,Museum,Singapore
2080,3,Debit Card,2,Terrible experience...,Gas Station,Germany
2081,429,Credit Card,1,Excellent service!,Online,Australia
2082,142,Credit Card,5,Terrible experience...,Cinema,Brazil
2083,376,PayPal,3,Average quality.,Restaurant,New Zealand
2084,670,Credit Card,4,Average quality.,Supermarket,South Africa
2085,324,PayPal,4,Average quality.,ATM,USA
2086,146,Credit Card,4,Excellent service!,Museum,Japan
2087,958,Credit Card,3,Average quality.,Amusement Park,Brazil
2088,293,PayPal,1,Average quality.,Bar,Russia
2089,665,Debit Card,2,Terrible experience...,Hotel,Spain
2090,432,PayPal,1,Terrible experience...,Online,Singapore
2091,705,PayPal,2,Average quality.,Amusement Park,New Zealand
2092,949,PayPal,4,Average quality.,Fitness Center,USA
2093,975,Debit Card,1,Excellent service!,Restaurant,Japan
2094,585,Credit Card,4,Excellent service!,Amusement Park,United Kingdom
2095,399,PayPal,5,Average quality.,Cinema,United Kingdom
2096,817,PayPal,4,Terrible experience...,Fitness Center,New Zealand
2097,889,Debit Card,4,Average quality.,Museum,South Africa
2098,344,PayPal,2,Excellent service!,Fitness Center,Singapore
2099,964,Credit Card,5,Terrible experience...,Supermarket,United Kingdom
2100,140,Debit Card,4,Terrible experience...,Bar,Mexico
2101,187,Credit Card,4,Excellent service!,Amusement Park,India
2102,805,Credit Card,5,Average quality.,Online,USA
2103,61,Debit Card,5,Average quality.,Amusement Park,Italy
2104,997,PayPal,1,Average quality.,Museum,India
2105,939,Credit Card,2,Excellent service!,Hotel,Spain
2106,380,Credit Card,5,Terrible experience...,ATM,France
2107,710,Credit Card,5,Excellent service!,Cinema,USA
2108,807,Credit Card,3,Average quality.,Supermarket,South Africa
2109,440,Debit Card,5,Excellent service!,Restaurant,South Africa
2110,319,Debit Card,2,Terrible experience...,Bar,Mexico
2111,302,Credit Card,4,Excellent service!,Bar,Russia
2112,344,PayPal,4,Average quality.,Fitness Center,Singapore
2113,11,Credit Card,4,Terrible experience...,Fitness Center,China
2114,62,PayPal,4,Excellent service!,ATM,Brazil
2115,845,Credit Card,3,Excellent service!,Retail Store,Brazil
2116,226,PayPal,5,Terrible experience...,Retail Store,Singapore
2117,153,Credit Card,4,Terrible experience...,Restaurant,Japan
2118,711,PayPal,1,Average quality.,Amusement Park,New Zealand
2119,564,Credit Card,4,Terrible experience...,Fitness Center,Singapore
2120,772,Credit Card,5,Average quality.,Hotel,Sweden
2121,571,PayPal,4,Excellent service!,Bar,Russia
2122,584,Debit Card,3,Average quality.,Amusement Park,Spain
2123,660,PayPal,2,Excellent service!,Bar,China
2124,861,Debit Card,2,Terrible experience...,Fitness Center,United Kingdom
2125,575,Credit Card,5,Excellent service!,Bar,Canada
2126,310,PayPal,2,Terrible experience...,Amusement Park,Japan
2127,885,PayPal,2,Excellent service!,Fitness Center,New Zealand
2128,243,PayPal,1,Excellent service!,Museum,France
2129,493,Debit Card,5,Excellent service!,ATM,Singapore
2130,366,Debit Card,5,Excellent service!,Museum,Netherlands
2131,330,Credit Card,2,Average quality.,Retail Store,China
2132,107,Debit Card,2,Excellent service!,Gas Station,Italy
2133,226,Debit Card,2,Average quality.,Online,Netherlands
2134,825,Credit Card,3,Terrible experience...,ATM,Russia
2135,218,PayPal,4,Terrible experience...,Museum,Spain
2136,937,PayPal,3,Average quality.,Cinema,India
2137,753,Credit Card,5,Terrible experience...,Hotel,Sweden
2138,506,PayPal,1,Terrible experience...,Hotel,Japan
2139,259,Debit Card,4,Excellent service!,Online,Switzerland
2140,888,Credit Card,1,Excellent service!,Hotel,France
2141,774,Credit Card,5,Excellent service!,Amusement Park,Sweden
2142,517,Credit Card,5,Average quality.,Hotel,Australia
2143,773,PayPal,1,Average quality.,Gas Station,Russia
2144,54,Credit Card,1,Terrible experience...,Hotel,France
2145,47,Credit Card,1,Excellent service!,Bar,Spain
2146,727,Credit Card,5,Average quality.,ATM,Netherlands
2147,689,PayPal,2,Average quality.,Amusement Park,USA
2148,521,Debit Card,1,Excellent service!,Retail Store,France
2149,99,Credit Card,4,Average quality.,Hotel,United Kingdom
2150,20,Debit Card,5,Excellent service!,Restaurant,New Zealand
2151,890,PayPal,3,Terrible experience...,Restaurant,Canada
2152,753,PayPal,3,Terrible experience...,Restaurant,Russia
2153,573,PayPal,4,Terrible experience...,Hotel,France
2154,891,PayPal,2,Excellent service!,Cinema,Australia
2155,490,Debit Card,1,Average quality.,Museum,Canada
2156,419,Credit Card,5,Terrible experience...,Bar,South Africa
2157,690,PayPal,1,Terrible experience...,Supermarket,Canada
2158,850,PayPal,5,Terrible experience...,Hotel,Canada
2159,62,Debit Card,3,Average quality.,Cinema,Netherlands
2160,145,Debit Card,1,Average quality.,Museum,Switzerland
2161,216,PayPal,4,Excellent service!,Supermarket,India
2162,3,Credit Card,2,Terrible experience...,Online,Italy
2163,160,Credit Card,4,Average quality.,Gas Station,Netherlands
2164,739,PayPal,2,Excellent service!,Bar,Brazil
2165,998,Debit Card,1,Terrible experience...,Hotel,Italy
2166,781,PayPal,1,Average quality.,ATM,Germany
2167,120,PayPal,2,Average quality.,Amusement Park,United Kingdom
2168,893,Debit Card,3,Excellent service!,ATM,Germany
2169,89,PayPal,5,Terrible experience...,Museum,Italy
2170,329,PayPal,4,Terrible experience...,ATM,Switzerland
2171,580,PayPal,4,Average quality.,Fitness Center,Netherlands
2172,910,Debit Card,4,Terrible experience...,Online,Brazil
2173,357,Credit Card,1,Excellent service!,Amusement Park,Sweden
2174,610,Credit Card,4,Average quality.,Online,Switzerland
2175,267,Debit Card,5,Average quality.,Supermarket,Mexico
2176,617,Credit Card,5,Excellent service!,Online,Italy
2177,952,PayPal,2,Average quality.,Restaurant,Australia
2178,323,Credit Card,1,Terrible experience...,Gas Station,France
2179,635,PayPal,5,Terrible experience...,Restaurant,Brazil
2180,988,Credit Card,3,Average quality.,Hotel,Singapore
2181,541,Debit Card,1,Excellent service!,Supermarket,China
2182,649,Credit Card,1,Excellent service!,Fitness Center,Canada
2183,195,Credit Card,5,Terrible experience...,Cinema,Spain
2184,921,Credit Card,3,Excellent service!,Supermarket,Japan
2185,738,Debit Card,2,Average quality.,Cinema,New Zealand
2186,332,Credit Card,5,Average quality.,Gas Station,USA
2187,170,Debit Card,3,Terrible experience...,Online,Canada
2188,521,PayPal,1,Terrible experience...,Online,Canada
2189,463,Credit Card,3,Terrible experience...,Amusement Park,Japan
2190,40,Debit Card,1,Excellent service!,Hotel,Australia
2191,537,Debit Card,5,Average quality.,ATM,France
2192,261,Credit Card,5,Average quality.,Retail Store,Russia
2193,395,PayPal,4,Average quality.,Supermarket,Canada
2194,955,Debit Card,4,Terrible experience...,Supermarket,United Kingdom
2195,226,Credit Card,4,Average quality.,Hotel,Mexico
2196,984,PayPal,5,Excellent service!,Restaurant,Spain
2197,124,Debit Card,2,Excellent service!,Bar,USA
2198,975,Debit Card,5,Average quality.,Hotel,Canada
2199,38,PayPal,3,Terrible experience...,Retail Store,Canada
2200,328,PayPal,5,Average quality.,Online,Germany
2201,251,Credit Card,5,Excellent service!,Cinema,Japan
2202,901,Credit Card,1,Excellent service!,Restaurant,Italy
2203,176,Debit Card,1,Excellent service!,Fitness Center,Australia
2204,602,PayPal,1,Average quality.,Museum,Switzerland
2205,914,PayPal,5,Excellent service!,Restaurant,Singapore
2206,454,PayPal,2,Terrible experience...,Fitness Center,Switzerland
2207,37,Debit Card,3,Average quality.,Amusement Park,New Zealand
2208,316,PayPal,3,Average quality.,Gas Station,Singapore
2209,688,PayPal,2,Excellent service!,Retail Store,USA
2210,973,Debit Card,2,Excellent service!,Restaurant,India
2211,796,Credit Card,3,Terrible experience...,Retail Store,Mexico
2212,965,Credit Card,4,Average quality.,Fitness Center,Canada
2213,973,Debit Card,1,Excellent service!,Hotel,Brazil
2214,593,PayPal,1,Terrible experience...,Museum,Switzerland
2215,114,Debit Card,3,Excellent service!,Cinema,New Zealand
2216,40,Credit Card,2,Average quality.,Cinema,Sweden
2217,301,Credit Card,4,Excellent service!,Museum,Japan
2218,224,Debit Card,3,Average quality.,Supermarket,Spain
2219,318,Debit Card,1,Excellent service!,Online,New Zealand
2220,349,Credit Card,5,Average quality.,Supermarket,Switzerland
2221,115,Debit Card,2,Terrible experience...,Restaurant,Spain
2222,698,Credit Card,5,Average quality.,Gas Station,Sweden
2223,323,Debit Card,3,Terrible experience...,Fitness Center,France
2224,568,Debit Card,1,Average quality.,Supermarket,USA
2225,40,Debit Card,4,Terrible experience...,Supermarket,India
2226,866,Credit Card,5,Excellent service!,Supermarket,Sweden
2227,40,Debit Card,4,Average quality.,Retail Store,Switzerland
2228,859,Credit Card,1,Excellent service!,Hotel,USA
2229,973,Credit Card,5,Terrible experience...,Gas Station,South Africa
2230,749,Debit Card,4,Average quality.,Fitness Center,France
2231,289,Debit Card,4,Average quality.,Cinema,China
2232,262,Credit Card,5,Excellent service!,Amusement Park,New Zealand
2233,216,Credit Card,1,Average quality.,Retail Store,Brazil
2234,147,PayPal,4,Average quality.,Restaurant,United Kingdom
2235,336,Credit Card,3,Excellent service!,Gas Station,Brazil
2236,168,PayPal,5,Average quality.,Cinema,France
2237,92,PayPal,2,Excellent service!,Gas Station,Japan
2238,353,PayPal,2,Excellent service!,Bar,Italy
2239,571,Debit Card,1,Excellent service!,Bar,Spain
2240,571,Debit Card,3,Excellent service!,Supermarket,Japan
2241,816,Credit Card,4,Excellent service!,Supermarket,USA
2242,681,PayPal,2,Terrible experience...,Museum,USA
2243,781,Debit Card,1,Terrible experience...,Bar,Brazil
2244,363,Debit Card,3,Excellent service!,Fitness Center,Netherlands
2245,557,Debit Card,3,Terrible experience...,Fitness Center,USA
2246,345,Debit Card,1,Terrible experience...,Amusement Park,United Kingdom
2247,693,Debit Card,1,Average quality.,Cinema,New Zealand
2248,170,PayPal,4,Excellent service!,Restaurant,China
2249,356,PayPal,1,Terrible experience...,Museum,India
2250,191,PayPal,4,Average quality.,Online,Canada
2251,667,PayPal,4,Average quality.,Online,Netherlands
2252,422,Credit Card,5,Excellent service!,Retail Store,Japan
2253,700,PayPal,3,Excellent service!,Amusement Park,Spain
2254,7,Debit Card,3,Average quality.,Amusement Park,Mexico
2255,133,PayPal,3,Excellent service!,Restaurant,Spain
2256,747,Credit Card,5,Excellent service!,Gas Station,Mexico
2257,557,Debit Card,4,Average quality.,Online,Sweden
2258,826,PayPal,4,Average quality.,Gas Station,South Africa
2259,761,PayPal,1,Excellent service!,Gas Station,Brazil
2260,31,PayPal,5,Terrible experience...,Amusement Park,United Kingdom
2261,535,Debit Card,1,Excellent service!,Gas Station,Australia
2262,426,Debit Card,5,Terrible experience...,Online,France
2263,394,Credit Card,1,Average quality.,Cinema,New Zealand
2264,672,Debit Card,2,Terrible experience...,ATM,China
2265,363,Debit Card,3,Average quality.,Gas Station,France
2266,437,PayPal,3,Excellent service!,Restaurant,Mexico
2267,670,Debit Card,4,Excellent service!,Hotel,Germany
2268,551,PayPal,2,Average quality.,Supermarket,United Kingdom
2269,927,PayPal,3,Average quality.,Restaurant,China
2270,82,Debit Card,4,Average quality.,Bar,Singapore
2271,356,Credit Card,2,Excellent service!,Online,Russia
2272,258,Credit Card,3,Excellent service!,Hotel,Canada
2273,718,Debit Card,1,Terrible experience...,Fitness Center,United Kingdom
2274,589,Credit Card,5,Average quality.,Supermarket,Sweden
2275,989,PayPal,2,Terrible experience...,Museum,South Africa
2276,524,PayPal,4,Excellent service!,Restaurant,China
2277,295,Debit Card,2,Terrible experience...,Hotel,Singapore
2278,962,Credit Card,4,Terrible experience...,ATM,Germany
2279,224,Credit Card,2,Excellent service!,Online,Switzerland
2280,525,PayPal,4,Excellent service!,Cinema,United Kingdom
2281,46,Debit Card,3,Average quality.,Retail Store,Italy
2282,667,Credit Card,1,Terrible experience...,Amusement Park,Spain
2283,113,Debit Card,3,Excellent service!,ATM,Netherlands
2284,233,Credit Card,1,Excellent service!,Bar,France
2285,17,PayPal,3,Terrible experience...,Fitness Center,Switzerland
2286,360,PayPal,3,Excellent service!,Amusement Park,Italy
2287,223,Debit Card,2,Average quality.,Cinema,Germany
2288,866,PayPal,5,Average quality.,ATM,Italy
2289,700,Credit Card,4,Terrible experience...,Supermarket,USA
2290,448,PayPal,4,Average quality.,Hotel,Switzerland
2291,856,Debit Card,4,Excellent service!,Online,United Kingdom
2292,365,Debit Card,1,Excellent service!,Hotel,Italy
2293,675,Debit Card,4,Excellent service!,Gas Station,Netherlands
2294,326,Credit Card,4,Excellent service!,Restaurant,Spain
2295,467,Credit Card,2,Terrible experience...,Bar,France
2296,414,Credit Card,3,Average quality.,Gas Station,France
2297,455,Credit Card,4,Average quality.,Gas Station,Japan
2298,586,Credit Card,5,Excellent service!,Bar,Russia
2299,233,PayPal,4,Terrible experience...,Restaurant,Sweden
2300,224,Credit Card,1,Excellent service!,Supermarket,Brazil
2301,994,Credit Card,1,Excellent service!,Fitness Center,Australia
2302,831,PayPal,1,Terrible experience...,Museum,USA
2303,412,Credit Card,4,Terrible experience...,Restaurant,Italy
2304,572,Debit Card,2,Excellent service!,Online,China
2305,335,Credit Card,5,Average quality.,Hotel,Mexico
2306,222,Credit Card,4,Excellent service!,Supermarket,Singapore
2307,37,Debit Card,2,Average quality.,Retail Store,Canada
2308,989,Debit Card,2,Average quality.,Museum,Japan
2309,278,Debit Card,4,Terrible experience...,Hotel,France
2310,196,Debit Card,4,Terrible experience...,Supermarket,France
2311,916,Credit Card,2,Excellent service!,Restaurant,South Africa
2312,864,Debit Card,2,Average quality.,Bar,Russia
2313,484,Debit Card,2,Average quality.,Restaurant,Japan
2314,242,PayPal,4,Excellent service!,Museum,India
2315,324,Debit Card,2,Excellent service!,Retail Store,Sweden
2316,731,Debit Card,1,Excellent service!,Supermarket,Japan
2317,192,PayPal,4,Terrible experience...,Fitness Center,Australia
2318,17,PayPal,1,Excellent service!,Online,Switzerland
2319,524,Credit Card,3,Excellent service!,Restaurant,India
2320,918,PayPal,4,Average quality.,Supermarket,Brazil
2321,401,Credit Card,3,Excellent service!,Hotel,Russia
2322,906,PayPal,2,Average quality.,Retail Store,Italy
2323,886,PayPal,2,Average quality.,Online,United Kingdom
2324,705,Credit Card,5,Terrible experience...,Supermarket,Switzerland
2325,22,PayPal,2,Excellent service!,ATM,South Africa
2326,474,Credit Card,3,Excellent service!,Restaurant,Canada
2327,120,PayPal,2,Average quality.,Fitness Center,Spain
2328,210,Debit Card,4,Terrible experience...,Museum,South Africa
2329,306,PayPal,2,Terrible experience...,Retail Store,Switzerland
2330,270,Credit Card,5,Excellent service!,Online,United Kingdom
2331,704,PayPal,2,Average quality.,Online,Japan
2332,687,Credit Card,3,Excellent service!,Museum,United Kingdom
2333,285,Credit Card,3,Excellent service!,Gas Station,Switzerland
2334,716,Debit Card,2,Excellent service!,Amusement Park,India
2335,676,Debit Card,3,Excellent service!,Retail Store,Japan
2336,763,Credit Card,3,Average quality.,Online,United Kingdom
2337,227,PayPal,5,Terrible experience...,Supermarket,Spain
2338,948,Credit Card,4,Excellent service!,Gas Station,Germany
2339,381,Credit Card,5,Excellent service!,Amusement Park,China
2340,460,PayPal,1,Excellent service!,Fitness Center,South Africa
2341,7,PayPal,5,Excellent service!,Hotel,Brazil
2342,29,PayPal,2,Terrible experience...,Museum,Russia
2343,907,PayPal,4,Terrible experience...,Supermarket,Brazil
2344,33,Credit Card,2,Terrible experience...,Restaurant,Brazil
2345,646,Credit Card,1,Terrible experience...,Amusement Park,New Zealand
2346,879,Debit Card,4,Excellent service!,Fitness Center,Singapore
2347,79,Credit Card,3,Average quality.,Fitness Center,New Zealand
2348,928,PayPal,5,Terrible experience...,Fitness Center,Russia
2349,947,Debit Card,2,Terrible experience...,Fitness Center,Singapore
2350,459,PayPal,1,Excellent service!,Retail Store,Brazil
2351,570,Credit Card,3,Excellent service!,Restaurant,Brazil
2352,983,Debit Card,5,Excellent service!,Cinema,Brazil
2353,538,PayPal,3,Excellent service!,Cinema,Germany
2354,482,Debit Card,5,Average quality.,Retail Store,USA
2355,430,Debit Card,4,Average quality.,Hotel,Russia
2356,738,Credit Card,3,Terrible experience...,Amusement Park,New Zealand
2357,285,PayPal,3,Average quality.,Gas Station,Spain
2358,516,Debit Card,3,Terrible experience...,ATM,South Africa
2359,977,Debit Card,4,Terrible experience...,Museum,South Africa
2360,99,PayPal,1,Average quality.,Online,Singapore
2361,397,Debit Card,5,Terrible experience...,ATM,France
2362,489,Debit Card,3,Excellent service!,Museum,India
2363,39,Debit Card,4,Terrible experience...,Cinema,China
2364,271,PayPal,1,Excellent service!,Cinema,China
2365,887,PayPal,5,Average quality.,Hotel,United Kingdom
2366,797,PayPal,4,Average quality.,ATM,South Africa
2367,157,PayPal,5,Terrible experience...,ATM,Sweden
2368,75,Credit Card,3,Excellent service!,Gas Station,Switzerland
2369,884,Debit Card,1,Terrible experience...,Hotel,China
2370,800,PayPal,4,Average quality.,Hotel,Australia
2371,130,Debit Card,1,Terrible experience...,Fitness Center,India
2372,687,Debit Card,3,Terrible experience...,Fitness Center,South Africa
2373,974,Credit Card,1,Excellent service!,Retail Store,United Kingdom
2374,84,PayPal,1,Average quality.,Fitness Center,China
2375,22,PayPal,2,Terrible experience...,Restaurant,Spain
2376,459,Debit Card,1,Excellent service!,Hotel,Switzerland
2377,539,PayPal,5,Terrible experience...,Hotel,China
2378,707,Debit Card,4,Excellent service!,Supermarket,New Zealand
2379,849,Debit Card,2,Excellent service!,Amusement Park,Spain
2380,382,Credit Card,4,Terrible experience...,Amusement Park,South Africa
2381,748,Credit Card,4,Average quality.,Fitness Center,Russia
2382,440,Credit Card,3,Average quality.,Bar,Mexico
2383,604,Debit Card,3,Excellent service!,ATM,India
2384,989,PayPal,2,Average quality.,Online,USA
2385,21,Credit Card,3,Excellent service!,ATM,Canada
2386,303,PayPal,3,Average quality.,Museum,Spain
2387,976,Credit Card,3,Terrible experience...,Retail Store,USA
2388,869,Credit Card,4,Average quality.,Retail Store,Japan
2389,955,Debit Card,2,Excellent service!,Retail Store,Canada
2390,84,Credit Card,4,Excellent service!,Restaurant,Switzerland
2391,774,Credit Card,5,Average quality.,Online,United Kingdom
2392,659,Debit Card,4,Terrible experience...,Amusement Park,Australia
2393,953,PayPal,5,Excellent service!,Gas Station,France
2394,453,Credit Card,1,Excellent service!,Amusement Park,Germany
2395,387,Debit Card,1,Excellent service!,Restaurant,South Africa
2396,507,Credit Card,5,Excellent service!,Retail Store,Italy
2397,257,Debit Card,5,Excellent service!,Restaurant,Italy
2398,570,PayPal,4,Terrible experience...,Amusement Park,USA
2399,892,PayPal,5,Average quality.,Gas Station,USA
2400,934,Debit Card,2,Terrible experience...,Bar,China
2401,527,Debit Card,1,Terrible experience...,Online,France
2402,162,Debit Card,1,Excellent service!,Fitness Center,Canada
2403,957,PayPal,5,Terrible experience...,Restaurant,France
2404,163,Credit Card,3,Excellent service!,Museum,Switzerland
2405,832,PayPal,3,Terrible experience...,Fitness Center,Netherlands
2406,793,Debit Card,5,Excellent service!,Amusement Park,Italy
2407,792,Debit Card,2,Excellent service!,Online,Japan
2408,524,PayPal,3,Terrible experience...,Amusement Park,Spain
2409,786,Debit Card,5,Terrible experience...,Amusement Park,Japan
2410,271,PayPal,2,Average quality.,Gas Station,Brazil
2411,492,Debit Card,2,Average quality.,Bar,Russia
2412,208,Credit Card,4,Average quality.,Online,Netherlands
